Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet
661386,	2459,	0,	0,	0,	0,	
662388,	2882,	0,	0,	0,	0,	
663391,	2677,	0,	0,	0,	0,	
664391,	2142,	0,	0,	0,	0,	
665396,	2655,	0,	0,	0,	0,	
666400,	2660,	0,	0,	0,	0,	
667400,	2706,	0,	0,	0,	0,	
668403,	2301,	0,	0,	0,	0,	
669407,	2461,	0,	0,	0,	0,	
670409,	2391,	0,	0,	0,	0,	
671413,	2450,	0,	0,	0,	0,	
672414,	2682,	0,	0,	0,	0,	
673415,	2879,	0,	0,	0,	0,	
674416,	2618,	0,	0,	0,	0,	
675416,	2260,	0,	0,	0,	0,	
676419,	2498,	0,	0,	0,	0,	
677423,	2526,	0,	0,	0,	0,	
678425,	2532,	0,	0,	0,	0,	
679428,	2612,	0,	0,	0,	0,	
680429,	2376,	0,	0,	0,	0,	
681429,	2735,	0,	0,	0,	0,	
682432,	2187,	0,	0,	0,	0,	
683432,	2665,	0,	0,	0,	0,	
684434,	2650,	0,	0,	0,	0,	
685434,	2831,	0,	0,	0,	0,	
686436,	2722,	0,	0,	0,	0,	
687438,	2671,	0,	0,	0,	0,	
688439,	2436,	0,	0,	0,	0,	
689442,	1998,	0,	0,	0,	0,	
690444,	2367,	0,	0,	0,	0,	
691447,	2823,	0,	0,	0,	0,	
692448,	2845,	0,	0,	0,	0,	
693448,	2504,	0,	0,	0,	0,	
694448,	2531,	0,	0,	0,	0,	
695450,	2246,	0,	0,	0,	0,	
696451,	2654,	0,	0,	0,	0,	
697453,	2457,	0,	0,	0,	0,	
698455,	2618,	0,	0,	0,	0,	
699455,	2450,	0,	0,	0,	0,	
700457,	2294,	0,	0,	0,	0,	
701457,	2148,	0,	0,	0,	0,	
702459,	2082,	0,	0,	0,	0,	
703460,	2325,	0,	0,	0,	0,	
704461,	2319,	0,	0,	0,	0,	
705462,	2405,	0,	0,	0,	0,	
706465,	2808,	0,	0,	0,	0,	
707466,	2650,	0,	0,	0,	0,	
708467,	2587,	0,	0,	0,	0,	
709467,	2368,	0,	0,	0,	0,	
710468,	2379,	0,	0,	0,	0,	
711469,	2100,	0,	0,	0,	0,	
712474,	2127,	0,	0,	0,	0,	
713477,	2143,	0,	0,	0,	0,	
714477,	1873,	0,	0,	0,	0,	
715477,	3017,	0,	0,	0,	0,	
716479,	2240,	0,	0,	0,	0,	
717479,	2893,	0,	0,	0,	0,	
718480,	2267,	0,	0,	0,	0,	
719481,	2328,	0,	0,	0,	0,	
720481,	2467,	0,	0,	0,	0,	
721482,	2198,	0,	0,	0,	0,	
722482,	2672,	0,	0,	0,	0,	
723484,	2448,	0,	0,	0,	0,	
724484,	2559,	0,	0,	0,	0,	
725486,	2450,	0,	0,	0,	0,	
726487,	2310,	0,	0,	0,	0,	
727487,	2647,	0,	0,	0,	0,	
728493,	2396,	0,	0,	0,	0,	
729497,	2381,	0,	0,	0,	0,	
730497,	2337,	0,	0,	0,	0,	
731499,	2414,	0,	0,	0,	0,	
732501,	2484,	0,	0,	0,	0,	
733501,	2447,	0,	0,	0,	0,	
734501,	2439,	0,	0,	0,	0,	
735503,	2422,	0,	0,	0,	0,	
736503,	2861,	0,	0,	0,	0,	
737504,	2658,	0,	0,	0,	0,	
738507,	2757,	0,	0,	0,	0,	
739509,	2379,	0,	0,	0,	0,	
740509,	2363,	0,	0,	0,	0,	
741511,	2264,	0,	0,	0,	0,	
742511,	2254,	0,	0,	0,	0,	
743512,	2758,	0,	0,	0,	0,	
744513,	2133,	0,	0,	0,	0,	
745517,	2130,	0,	0,	0,	0,	
746520,	2832,	0,	0,	0,	0,	
747520,	2568,	0,	0,	0,	0,	
748520,	3254,	0,	0,	0,	0,	
749522,	2670,	0,	0,	0,	0,	
750522,	2500,	0,	0,	0,	0,	
751523,	2798,	0,	0,	0,	0,	
752524,	2760,	0,	0,	0,	0,	
753526,	2346,	0,	0,	0,	0,	
754527,	2125,	0,	0,	0,	0,	
755527,	2363,	0,	0,	0,	0,	
756527,	2558,	0,	0,	0,	0,	
757527,	2560,	0,	0,	0,	0,	
758531,	2672,	0,	0,	0,	0,	
759531,	2743,	0,	0,	0,	0,	
760533,	2541,	0,	0,	0,	0,	
761538,	2475,	0,	0,	0,	0,	
762539,	2440,	0,	0,	0,	0,	
763540,	2199,	0,	0,	0,	0,	
764541,	2667,	0,	0,	0,	0,	
765542,	2385,	0,	0,	0,	0,	
766542,	2866,	0,	0,	0,	0,	
767544,	2792,	0,	0,	0,	0,	
768546,	2662,	0,	0,	0,	0,	
769547,	2307,	0,	0,	0,	0,	
770550,	2852,	0,	0,	0,	0,	
771551,	2614,	0,	0,	0,	0,	
772552,	2258,	0,	0,	0,	0,	
773552,	2641,	0,	0,	0,	0,	
774554,	2423,	0,	0,	0,	0,	
775556,	2311,	0,	0,	0,	0,	
776559,	2233,	0,	0,	0,	0,	
777560,	2509,	0,	0,	0,	0,	
778561,	2387,	0,	0,	0,	0,	
779562,	2209,	0,	0,	0,	0,	
780562,	2952,	0,	0,	0,	0,	
781563,	2731,	0,	0,	0,	0,	
782566,	2259,	0,	0,	0,	0,	
783566,	2869,	0,	0,	0,	0,	
784567,	2839,	0,	0,	0,	0,	
785568,	2751,	0,	0,	0,	0,	
786569,	2640,	0,	0,	0,	0,	
787569,	2466,	0,	0,	0,	0,	
788569,	3005,	0,	0,	0,	0,	
789572,	2590,	0,	0,	0,	0,	
790575,	2580,	0,	0,	0,	0,	
791580,	2460,	0,	0,	0,	0,	
792582,	2905,	0,	0,	0,	0,	
793584,	2566,	0,	0,	0,	0,	
794586,	2581,	0,	0,	0,	0,	
795586,	2712,	0,	0,	0,	0,	
796588,	2604,	0,	0,	0,	0,	
797590,	3270,	0,	0,	0,	0,	
798595,	3183,	0,	0,	0,	0,	
799596,	3183,	0,	0,	0,	0,	
800596,	3254,	0,	0,	0,	0,	
801597,	2555,	0,	0,	0,	0,	
802598,	2652,	0,	0,	0,	0,	
803599,	2671,	0,	0,	0,	0,	
804604,	2728,	0,	0,	0,	0,	
805606,	2738,	0,	0,	0,	0,	
806609,	2377,	0,	0,	0,	0,	
807610,	2504,	0,	0,	0,	0,	
808612,	2641,	0,	0,	0,	0,	
809614,	2533,	0,	0,	0,	0,	
810615,	2320,	0,	0,	0,	0,	
811616,	2613,	0,	0,	0,	0,	
812616,	2609,	0,	0,	0,	0,	
813617,	2605,	0,	0,	0,	0,	
814617,	2399,	0,	0,	0,	0,	
815618,	2655,	0,	0,	0,	0,	
816624,	2493,	0,	0,	0,	0,	
817627,	2709,	0,	0,	0,	0,	
818627,	2208,	0,	0,	0,	0,	
819628,	2458,	0,	0,	0,	0,	
820628,	2332,	0,	0,	0,	0,	
821632,	2083,	0,	0,	0,	0,	
822632,	2354,	0,	0,	0,	0,	
823633,	2122,	0,	0,	0,	0,	
824637,	2639,	0,	0,	0,	0,	
825640,	2522,	0,	0,	0,	0,	
826642,	2556,	0,	0,	0,	0,	
827642,	2811,	0,	0,	0,	0,	
828642,	2793,	0,	0,	0,	0,	
829644,	2162,	0,	0,	0,	0,	
830646,	2217,	0,	0,	0,	0,	
831648,	2705,	0,	0,	0,	0,	
832649,	2547,	0,	0,	0,	0,	
833650,	2604,	0,	0,	0,	0,	
834650,	2436,	0,	0,	0,	0,	
835653,	2799,	0,	0,	0,	0,	
836654,	2218,	0,	0,	0,	0,	
837657,	2559,	0,	0,	0,	0,	
838657,	2390,	0,	0,	0,	0,	
839658,	2504,	0,	0,	0,	0,	
840660,	2610,	0,	0,	0,	0,	
841661,	2329,	0,	0,	0,	0,	
842662,	2478,	0,	0,	0,	0,	
843663,	2654,	0,	0,	0,	0,	
844664,	2462,	0,	0,	0,	0,	
845664,	2594,	0,	0,	0,	0,	
846670,	2600,	0,	0,	0,	0,	
847671,	2612,	0,	0,	0,	0,	
848675,	2624,	0,	0,	0,	0,	
849675,	2263,	0,	0,	0,	0,	
850676,	2665,	0,	0,	0,	0,	
851681,	2308,	0,	0,	0,	0,	
852682,	2570,	0,	0,	0,	0,	
853685,	2684,	0,	0,	0,	0,	
854689,	2613,	0,	0,	0,	0,	
855693,	2308,	0,	0,	0,	0,	
856697,	2567,	0,	0,	0,	0,	
857698,	2641,	0,	0,	0,	0,	
858701,	2222,	0,	0,	0,	0,	
859701,	2760,	0,	0,	0,	0,	
860706,	2758,	0,	0,	0,	0,	
861707,	2406,	0,	0,	0,	0,	
862708,	2287,	0,	0,	0,	0,	
863710,	2683,	0,	0,	0,	0,	
864711,	2746,	0,	0,	0,	0,	
865714,	2638,	0,	0,	0,	0,	
866715,	2998,	0,	0,	0,	0,	
867718,	2843,	0,	0,	0,	0,	
868718,	2938,	0,	0,	0,	0,	
869721,	2620,	0,	0,	0,	0,	
870721,	2847,	0,	0,	0,	0,	
871721,	3025,	0,	0,	0,	0,	
872722,	2229,	0,	0,	0,	0,	
873722,	2346,	0,	0,	0,	0,	
874723,	2414,	0,	0,	0,	0,	
875725,	2558,	0,	0,	0,	0,	
876728,	2721,	0,	0,	0,	0,	
877729,	2786,	0,	0,	0,	0,	
878729,	2523,	0,	0,	0,	0,	
879730,	2891,	0,	0,	0,	0,	
880730,	3008,	0,	0,	0,	0,	
881731,	2839,	0,	0,	0,	0,	
882731,	2555,	0,	0,	0,	0,	
883731,	2299,	0,	0,	0,	0,	
884731,	2692,	0,	0,	0,	0,	
885735,	2797,	0,	0,	0,	0,	
886736,	2442,	0,	0,	0,	0,	
887737,	2761,	0,	0,	0,	0,	
888738,	2720,	0,	0,	0,	0,	
889741,	2819,	0,	0,	0,	0,	
890742,	2373,	0,	0,	0,	0,	
891743,	2446,	0,	0,	0,	0,	
892746,	2605,	0,	0,	0,	0,	
893747,	2798,	0,	0,	0,	0,	
894747,	3036,	0,	0,	0,	0,	
895749,	2536,	0,	0,	0,	0,	
896752,	2394,	0,	0,	0,	0,	
897752,	2628,	0,	0,	0,	0,	
898753,	2834,	0,	0,	0,	0,	
899754,	2596,	0,	0,	0,	0,	
900755,	2102,	0,	0,	0,	0,	
901757,	2658,	0,	0,	0,	0,	
902759,	2831,	0,	0,	0,	0,	
903759,	2287,	0,	0
