Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
256938,	56482,	0,	22920,	0,	23716,	19,	
258939,	56559,	0,	22946,	0,	23715,	19,	
260940,	56526,	0,	22947,	0,	23742,	19,	
262940,	56560,	0,	22950,	0,	23711,	19,	
264943,	56298,	0,	22865,	0,	23620,	19,	
266944,	55154,	0,	22372,	0,	23137,	19,	
268944,	56482,	0,	22930,	0,	23699,	19,	
270945,	56528,	0,	22944,	0,	23732,	19,	
272946,	56239,	0,	22838,	0,	23586,	19,	
274946,	56273,	0,	22840,	0,	23627,	19,	
276947,	56602,	0,	22960,	0,	23726,	19,	
278948,	56538,	0,	22966,	0,	23744,	19,	
280948,	56397,	0,	22893,	0,	23676,	19,	
282949,	56650,	0,	22995,	0,	23732,	19,	
284950,	56401,	0,	22892,	0,	23713,	19,	
286966,	56020,	0,	22743,	0,	23507,	19,	
288967,	56313,	0,	22852,	0,	23617,	19,	
290968,	55285,	0,	22452,	0,	23207,	19,	
292968,	56549,	0,	22961,	0,	23692,	19,	
294969,	56430,	0,	22905,	0,	23702,	19,	
296969,	56601,	0,	22975,	0,	23729,	19,	
298970,	56573,	0,	22965,	0,	23776,	19,	
300971,	56381,	0,	22889,	0,	23632,	19,	
302971,	56533,	0,	22951,	0,	23746,	19,	
304972,	56660,	0,	23000,	0,	23757,	19,	
306973,	56638,	0,	22981,	0,	23755,	19,	
308973,	56455,	0,	22926,	0,	23727,	19,	
310974,	56441,	0,	22912,	0,	23673,	19,	
312975,	56632,	0,	22989,	0,	23769,	19,	
314975,	56309,	0,	22858,	0,	23622,	19,	
316976,	53900,	0,	21883,	0,	22629,	19,	
318977,	55006,	0,	22336,	0,	23096,	19,	
320977,	55557,	0,	22553,	0,	23315,	19,	
322978,	55475,	0,	22525,	0,	23281,	19,	
324979,	46121,	0,	18708,	0,	19330,	19,	
326979,	54665,	0,	22202,	0,	22972,	19,	
328980,	56372,	0,	22888,	0,	23670,	19,	
330981,	55775,	0,	22638,	0,	23357,	19,	
332981,	56100,	0,	22769,	0,	23566,	19,	
334982,	56527,	0,	22950,	0,	23707,	19,	
336984,	56578,	0,	22968,	0,	23738,	19,	
338984,	56416,	0,	22902,	0,	23681,	19,	
340985,	56456,	0,	22913,	0,	23656,	19,	
342985,	56509,	0,	22941,	0,	23752,	19,	
344986,	56605,	0,	22980,	0,	23729,	19,	
346987,	56570,	0,	22959,	0,	23762,	19,	
348988,	56652,	0,	23000,	0,	23765,	19,	
350989,	56153,	0,	22788,	0,	23554,	19,	
352990,	56467,	0,	22925,	0,	23706,	19,	
354990,	56600,	0,	22971,	0,	23745,	19,	
356991,	56231,	0,	22828,	0,	23639,	19,	
358992,	56003,	0,	22731,	0,	23454,	19,	
360992,	55045,	0,	22337,	0,	23074,	19,	
362993,	56485,	0,	22939,	0,	23728,	19,	
364996,	53700,	0,	21801,	0,	22529,	19,	
366996,	46833,	0,	19017,	0,	19695,	19,	
368998,	55386,	0,	22474,	0,	23198,	19,	
370999,	54241,	0,	22027,	0,	22781,	19,	
372999,	55996,	0,	22721,	0,	23487,	19,	
375000,	56331,	0,	22874,	0,	23637,	19,	
377001,	56289,	0,	22834,	0,	23609,	19,	
379001,	56577,	0,	22976,	0,	23763,	19,	
381002,	56162,	0,	22801,	0,	23560,	19,	
383002,	56360,	0,	22874,	0,	23661,	19,	
385003,	56409,	0,	22893,	0,	23650,	19,	
387004,	56539,	0,	22947,	0,	23731,	19,	
389004,	56575,	0,	22980,	0,	23746,	19,	
391005,	56118,	0,	22779,	0,	23562,	19,	
393006,	55991,	0,	22727,	0,	23498,	19,	
395006,	55872,	0,	22666,	0,	23433,	19,	
397007,	56498,	0,	22942,	0,	23720,	19,	
399008,	56317,	0,	22865,	0,	23626,	19,	
401008,	56537,	0,	22954,	0,	23734,	19,	
403009,	56521,	0,	22942,	0,	23706,	19,	
405010,	56546,	0,	22964,	0,	23721,	19,	
407011,	55779,	0,	22637,	0,	23416,	19,	
409012,	56497,	0,	22933,	0,	23748,	19,	
411013,	56519,	0,	22941,	0,	23664,	19,	
413013,	56504,	0,	22934,	0,	23717,	19,	
415014,	56468,	0,	22921,	0,	23708,	19,	
417015,	56072,	0,	22760,	0,	23529,	19,	
419015,	56528,	0,	22942,	0,	23725,	19,	
421016,	56561,	0,	22963,	0,	23712,	19,	
423017,	56316,	0,	22854,	0,	23632,	19,	
425017,	56456,	0,	22914,	0,	23701,	19,	
427018,	53892,	0,	21889,	0,	22595,	19,	
429018,	56551,	0,	22951,	0,	23732,	19,	
431019,	56550,	0,	22950,	0,	23723,	19,	
433020,	56656,	0,	22992,	0,	23765,	19,	
435020,	56426,	0,	22918,	0,	23699,	19,	
437021,	56602,	0,	22963,	0,	23722,	19,	
439022,	56559,	0,	22968,	0,	23772,	19,	
441022,	56467,	0,	22912,	0,	23662,	19,	
443023,	56580,	0,	22975,	0,	23752,	19,	
445024,	56394,	0,	22885,	0,	23671,	19,	
447024,	56369,	0,	22881,	0,	23617,	19,	
449025,	56546,	0,	22957,	0,	23759,	19,	
451026,	56660,	0,	22997,	0,	23741,	19,	
453026,	56165,	0,	22789,	0,	23585,	19,	
455027,	56647,	0,	23000,	0,	23779,	19,	
457028,	56491,	0,	22935,	0,	23704,	19,	
459034,	56636,	0,	22982,	0,	23753,	19,	
461035,	54786,	0,	22252,	0,	23012,	19,	
463036,	56627,	0,	22978,	0,	23743,	19,	
465036,	56442,	0,	22919,	0,	23700,	19,	
467037,	54724,	0,	22213,	0,	22950,	19,	
469038,	56419,	0,	22905,	0,	23704,	19,	
471038,	56191,	0,	22820,	0,	23557,	19,	
473039,	56495,	0,	22922,	0,	23727,	19,	
475039,	56461,	0,	22916,	0,	23695,	19,	
477040,	56169,	0,	22802,	0,	23566,	19,	
479041,	56037,	0,	22749,	0,	23510,	19,	
481041,	56530,	0,	22959,	0,	23720,	19,	
483042,	56551,	0,	22946,	0,	23724,	19,	
485043,	56252,	0,	22837,	0,	23615,	19,	
487043,	56515,	0,	22944,	0,	23717,	19,	
489044,	56616,	0,	22980,	0,	23771,	19,	
491045,	56460,	0,	22917,	0,	23690,	19,	
493045,	56400,	0,	22900,	0,	23653,	19,	
495047,	55726,	0,	22616,	0,	23400,	19,	
497048,	56147,	0,	22796,	0,	23556,	19,	
499048,	56699,	0,	23032,	0,	23760,	19,	
501049,	56432,	0,	22904,	0,	23721,	19,	
503050,	56362,	0,	22893,	0,	23637,	19,	
505050,	55355,	0,	22468,	0,	23221,	19,	
507051,	56488,	0,	22910,	0,	23686,	19,	
509052,	56568,	0,	22980,	0,	23755,	19,	
511052,	56549,	0,	22928,	0,	23714,	19,	
513053,	56633,	0,	23010,	0,	23773,	19,	
515053,	56583,	0,	22957,	0,	23724,	19,	
517054,	56597,	0,	22982,	0,	23767,	19,	
519055,	56202,	0,	22815,	0,	23569,	19,	
521055,	56530,	0,	22955,	0,	23718,	19,	
523056,	56618,	0,	22972,	0,	23748,	19,	
525057,	56671,	0,	23010,	0,	23774,	19,	
527058,	55273,	0,	22438,	0,	23230,	19,	
529059,	56151,	0,	22784,	0,	23559,	19,	
531060,	56627,	0,	22979,	0,	23765,	19,	
533060,	56135,	0,	22788,	0,	23554,	19,	
535061,	56575,	0,	22976,	0,	23732,	19,	
537062,	56563,	0,	22951,	0,	23717,	19,	
539062,	56602,	0,	22981,	0,	23759,	19,	
541063,	56531,	0,	22950,	0,	23721,	19,	
543064,	56474,	0,	22929,	0,	23706,	19,	
545064,	56302,	0,	22854,	0,	23639,	19,	
547065,	55964,	0,	22707,	0,	23443,	19,	
549066,	56178,	0,	22808,	0,	23605,	19,	
551066,	56288,	0,	22854,	0,	23588,	19,	
553067,	56571,	0,	22957,	0,	23758,	19,	
555068,	56499,	0,	22949,	0,	23706,	19,	
557068,	56622,	0,	22983,	0,	23771,	19,	
559069,	56029,	0,	22743,	0,	23509,	19,	
561069,	53772,	0,	21840,	0,	22555,	19,	
563070,	56257,	0,	22825,	0,	23594,	19,	
565071,	55225,	0,	22411,	0,	23173,	19,	
567071,	56402,	0,	22901,	0,	23654,	19,	
569072,	56619,	0,	22980,	0,	23764,	19,	
571073,	56630,	0,	22994,	0,	23774,	19,	
573073,	55489,	0,	22530,	0,	23296,	19,	
575074,	56011,	0,	22731,	0,	23488,	19,	
577075,	56579,	0,	22962,	0,	23727,	19,	
579075,	56475,	0,	22928,	0,	23713,	19,	
581076,	56590,	0,	22970,	0,	23757,	19,	
583077,	56584,	0,	22969,	0,	23742,	19,	
585077,	56605,	0,	22983,	0,	23736,	19,	
587078,	56544,	0,	22956,	0,	23741,	19,	
589080,	56348,	0,	22873,	0,	23641,	19,	
591080,	56383,	0,	22883,	0,	23657,	19,	
593081,	54876,	0,	22283,	0,	23054,	19,	
595083,	55115,	0,	22367,	0,	23118,	19,	
597087,	56306,	0,	22860,	0,	23627,	19,	
599088,	56129,	0,	22789,	0,	23555,	19,	
601089,	54253,	0,	22026,	0,	22763,	19,	
603089,	55936,	0,	22708,	0,	23457,	19,	
605090,	56563,	0,	22950,	0,	23742,	19,	
607090,	56442,	0,	22925,	0,	23652,	19,	
609091,	56399,	0,	22887,	0,	23683,	19,	
611092,	55839,	0,	22669,	0,	23436,	19,	
613092,	56465,	0,	22910,	0,	23710,	19,	
615093,	56078,	0,	22770,	0,	23529,	19,	
617094,	53478,	0,	21704,	0,	22412,	19,	
619094,	56211,	0,	22818,	0,	23619,	19,	
621095,	55814,	0,	22660,	0,	23421,	19,	
623096,	56477,	0,	22928,	0,	23655,	19,	
625096,	56255,	0,	22834,	0,	23609,	19,	
627097,	56585,	0,	22967,	0,	23749,	19,	
629098,	56270,	0,	22846,	0,	23614,	19,	
631098,	55332,	0,	22462,	0,	23226,	19,	
633099,	56185,	0,	22802,	0,	23566,	19,	
635100,	56590,	0,	22975,	0,	23738,	19,	
637101,	56482,	0,	22927,	0,	23700,	19,	
639102,	56062,	0,	22758,	0,	23502,	19,	
641103,	56504,	0,	22936,	0,	23750,	19,	
643103,	56218,	0,	22813,	0,	23578,	19,	
645104,	56477,	0,	22928,	0,	23665,	19,	
647104,	56552,	0,	22953,	0,	23764,	19,	
649105,	56639,	0,	22989,	0,	23724,	19,	
651106,	56570,	0,	22969,	0,	23755,	19,	
653106,	56413,	0,	22902,	0,	23659,	19,	
655107,	56528,	0,	22943,	0,	23751,	19,	
657108,	56317,	0,	22856,	0,	23623,	19,	
659108,	56641,	0,	23008,	0,	23772,	19,	
661109,	56560,	0,	22962,	0,	23748,	19,	
663110,	56563,	0,	22969,	0,	23756,	19,	
665110,	55106,	0,	22370,	0,	23095,	19,	
667111,	56485,	0,	22914,	0,	23708,	19,	
669112,	56581,	0,	22975,	0,	23709,	19,	
671112,	56481,	0,	22927,	0,	23749,	19,	
673113,	56487,	0,	22932,	0,	23644,	19,	
675114,	56502,	0,	22933,	0,	23727,	19,	
677114,	56648,	0,	22993,	0,	23762,	19,	
679115,	56559,	0,	22942,	0,	23756,	19,	
681116,	56552,	0,	22977,	0,	23691,	19,	
683116,	56325,	0,	22862,	0,	23695,	19,	
685117,	56431,	0,	22887,	0,	23658,	19,	
687118,	56512,	0,	22966,	0,	23733,	19,	
689118,	56335,	0,	22861,	0,	23626,	19,	
691119,	56563,	0,	22966,	0,	23693,	19,	
693119,	56410,	0,	22905,	0,	23696,	19,	
695120,	56387,	0,	22883,	0,	23666,	19,	
697121,	56336,	0,	22875,	0,	23621,	19,	
699121,	54139,	0,	21970,	0,	22722,	19,	
