Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
380295,	12406,	0,	20358,	0,	21018,	89,	
382305,	10106,	0,	16570,	0,	17157,	89,	
384307,	11902,	0,	19518,	0,	20167,	89,	
386310,	13362,	0,	21937,	0,	22659,	89,	
388313,	13051,	0,	21382,	0,	22083,	89,	
390313,	11171,	0,	18320,	0,	18961,	89,	
392323,	11964,	0,	19632,	0,	20305,	89,	
394324,	11713,	0,	19187,	0,	19816,	89,	
396336,	11131,	0,	18260,	0,	18856,	89,	
398337,	11580,	0,	18974,	0,	19618,	89,	
400357,	11535,	0,	18925,	0,	19572,	89,	
402359,	11427,	0,	18730,	0,	19449,	89,	
404363,	12400,	0,	20310,	0,	21002,	89,	
406368,	12466,	0,	20426,	0,	21167,	89,	
408387,	12196,	0,	19988,	0,	20645,	89,	
410389,	12314,	0,	20152,	0,	20844,	89,	
412400,	12805,	0,	20939,	0,	21623,	89,	
414414,	12850,	0,	21071,	0,	21797,	89,	
416416,	13198,	0,	21638,	0,	22408,	89,	
418424,	12638,	0,	20734,	0,	21381,	89,	
420426,	11098,	0,	18208,	0,	18840,	89,	
422426,	13918,	0,	22821,	0,	23606,	89,	
424429,	13670,	0,	22419,	0,	23145,	89,	
426429,	12342,	0,	20242,	0,	20918,	89,	
428430,	13031,	0,	21380,	0,	22105,	89,	
430432,	12798,	0,	20981,	0,	21650,	89,	
432433,	13100,	0,	21500,	0,	22290,	89,	
434438,	13081,	0,	21435,	0,	22171,	89,	
436439,	12661,	0,	20760,	0,	21445,	89,	
438448,	12609,	0,	20674,	0,	21353,	89,	
440453,	12285,	0,	20120,	0,	20873,	89,	
442455,	12037,	0,	19731,	0,	20358,	89,	
444456,	12282,	0,	20154,	0,	20825,	89,	
446459,	12524,	0,	20557,	0,	21251,	89,	
448460,	12892,	0,	21120,	0,	21831,	89,	
450460,	13025,	0,	21373,	0,	22072,	89,	
452460,	13640,	0,	22368,	0,	23123,	89,	
454461,	13360,	0,	21900,	0,	22697,	89,	
456462,	13250,	0,	21736,	0,	22463,	89,	
458463,	13579,	0,	22258,	0,	22990,	89,	
460463,	13771,	0,	22582,	0,	23361,	89,	
462470,	13288,	0,	21777,	0,	22542,	89,	
464471,	12981,	0,	21307,	0,	22012,	89,	
466472,	12979,	0,	21260,	0,	22028,	89,	
468472,	13502,	0,	22146,	0,	22918,	89,	
470476,	13243,	0,	21714,	0,	22455,	89,	
472476,	12672,	0,	20780,	0,	21456,	89,	
474477,	12899,	0,	21140,	0,	21773,	89,	
476478,	12582,	0,	20628,	0,	21401,	89,	
478479,	13577,	0,	22288,	0,	22983,	89,	
480479,	12946,	0,	21198,	0,	21951,	89,	
482480,	13624,	0,	22306,	0,	23093,	89,	
484480,	13792,	0,	22643,	0,	23362,	89,	
486482,	12620,	0,	20712,	0,	21399,	89,	
488482,	12289,	0,	20108,	0,	20807,	89,	
490483,	13422,	0,	22001,	0,	22760,	89,	
492485,	13036,	0,	21364,	0,	22078,	89,	
494485,	13156,	0,	21530,	0,	22244,	89,	
496487,	13217,	0,	21699,	0,	22392,	89,	
498487,	13002,	0,	21308,	0,	22056,	89,	
500488,	12996,	0,	21323,	0,	22020,	89,	
502494,	12950,	0,	21286,	0,	22002,	89,	
504494,	13276,	0,	21813,	0,	22565,	89,	
506494,	13524,	0,	22115,	0,	22834,	89,	
508496,	13376,	0,	21962,	0,	22708,	89,	
510497,	12969,	0,	21244,	0,	21943,	89,	
512509,	13061,	0,	21437,	0,	22182,	89,	
514511,	13082,	0,	21408,	0,	22150,	89,	
516519,	13077,	0,	21418,	0,	22131,	89,	
518522,	12087,	0,	19850,	0,	20529,	89,	
520523,	12397,	0,	20369,	0,	21031,	89,	
522527,	12340,	0,	20245,	0,	20924,	89,	
524528,	12638,	0,	20722,	0,	21415,	89,	
526536,	12707,	0,	20797,	0,	21489,	89,	
528556,	12471,	0,	20442,	0,	21196,	89,	
530560,	12414,	0,	20387,	0,	21111,	89,	
532566,	12206,	0,	20019,	0,	20679,	89,	
534570,	12405,	0,	20344,	0,	21017,	89,	
536573,	12177,	0,	19959,	0,	20649,	89,	
538578,	12602,	0,	20667,	0,	21367,	89,	
540584,	12256,	0,	20112,	0,	20812,	89,	
542586,	12446,	0,	20378,	0,	21057,	89,	
544587,	12238,	0,	20084,	0,	20787,	89,	
546593,	12017,	0,	19698,	0,	20347,	89,	
548606,	12546,	0,	20536,	0,	21238,	89,	
550616,	12302,	0,	20191,	0,	20875,	89,	
552623,	12745,	0,	20911,	0,	21619,	89,	
554624,	12129,	0,	19894,	0,	20530,	89,	
556625,	12129,	0,	19864,	0,	20546,	89,	
558628,	12545,	0,	20560,	0,	21203,	89,	
560639,	12373,	0,	20251,	0,	20961,	89,	
562644,	12176,	0,	19963,	0,	20676,	89,	
564646,	12771,	0,	20954,	0,	21637,	89,	
566652,	12655,	0,	20727,	0,	21457,	89,	
568659,	12687,	0,	20817,	0,	21529,	89,	
570669,	12501,	0,	20481,	0,	21143,	89,	
572670,	12830,	0,	21044,	0,	21767,	89,	
574675,	12602,	0,	20658,	0,	21314,	89,	
576679,	12509,	0,	20511,	0,	21280,	89,	
578682,	12739,	0,	20883,	0,	21574,	89,	
580686,	12461,	0,	20450,	0,	21119,	89,	
582688,	12588,	0,	20639,	0,	21354,	89,	
584695,	12636,	0,	20691,	0,	21359,	89,	
586709,	12578,	0,	20631,	0,	21321,	89,	
588714,	12350,	0,	20204,	0,	20844,	89,	
590718,	12682,	0,	20785,	0,	21465,	89,	
592732,	12520,	0,	20487,	0,	21199,	89,	
594737,	12417,	0,	20355,	0,	21039,	89,	
596746,	12569,	0,	20616,	0,	21289,	89,	
598752,	12377,	0,	20315,	0,	21036,	89,	
600753,	12617,	0,	20720,	0,	21395,	89,	
602755,	12304,	0,	20180,	0,	20848,	89,	
604763,	12287,	0,	20161,	0,	20865,	89,	
606766,	12598,	0,	20671,	0,	21389,	89,	
608766,	12515,	0,	20483,	0,	21237,	89,	
610774,	12782,	0,	20955,	0,	21661,	89,	
612778,	12297,	0,	20209,	0,	20875,	89,	
614783,	12748,	0,	20900,	0,	21588,	89,	
616787,	12576,	0,	20626,	0,	21372,	89,	
618789,	12703,	0,	20890,	0,	21572,	89,	
620795,	12394,	0,	20351,	0,	20992,	89,	
622797,	12057,	0,	19751,	0,	20433,	89,	
624800,	12947,	0,	21209,	0,	21914,	89,	
626804,	12555,	0,	20593,	0,	21267,	89,	
628813,	12634,	0,	20692,	0,	21371,	89,	
630837,	12058,	0,	19818,	0,	20371,	89,	
632852,	12120,	0,	19878,	0,	20532,	89,	
634854,	12886,	0,	21164,	0,	21886,	89,	
636859,	12628,	0,	20710,	0,	21450,	89,	
638869,	12435,	0,	20389,	0,	21066,	89,	
640880,	12339,	0,	20240,	0,	20898,	89,	
642884,	12546,	0,	20540,	0,	21239,	89,	
644885,	12960,	0,	21263,	0,	21990,	89,	
646890,	12398,	0,	20336,	0,	21045,	89,	
648892,	12667,	0,	20791,	0,	21504,	89,	
650901,	12238,	0,	20051,	0,	20776,	89,	
652903,	12395,	0,	20347,	0,	21017,	89,	
654909,	12691,	0,	20826,	0,	21503,	89,	
656910,	12435,	0,	20488,	0,	21147,	89,	
658913,	12668,	0,	20732,	0,	21454,	89,	
660916,	12623,	0,	20647,	0,	21360,	89,	
662919,	12438,	0,	20383,	0,	21125,	89,	
664923,	12266,	0,	20105,	0,	20738,	89,	
666927,	12782,	0,	20963,	0,	21628,	89,	
668928,	12565,	0,	20623,	0,	21374,	89,	
670932,	12576,	0,	20614,	0,	21230,	89,	
672944,	12500,	0,	20497,	0,	21241,	89,	
674945,	12889,	0,	21144,	0,	21848,	89,	
676947,	12668,	0,	20769,	0,	21532,	89,	
678952,	12861,	0,	21099,	0,	21775,	89,	
680958,	12357,	0,	20291,	0,	20972,	89,	
682962,	12627,	0,	20660,	0,	21332,	89,	
684968,	12624,	0,	20693,	0,	21404,	89,	
686970,	12670,	0,	20755,	0,	21441,	89,	
688971,	12849,	0,	21061,	0,	21754,	89,	
690978,	12705,	0,	20815,	0,	21546,	89,	
692983,	12645,	0,	20736,	0,	21476,	89,	
694988,	12476,	0,	20435,	0,	21141,	89,	
696991,	12738,	0,	20859,	0,	21548,	89,	
698996,	12648,	0,	20697,	0,	21419,	89,	
