G cost:	156.64918909004908	Opt cost:	137.86172668276086	jie cost:	197.36291952747547	Naive cost:	261.35289117627224	
G cost:	125.36145444836856	Opt cost:	90.64122565734195	jie cost:	143.86957418373828	Naive cost:	145.03018191557595	
G cost:	41.121047081518626	Opt cost:	28.928368872248036	jie cost:	59.84322124168507	Naive cost:	135.69211093954496	
G cost:	77.68790469326872	Opt cost:	60.03204663500117	jie cost:	127.91451566784747	Naive cost:	209.69269821422253	
G cost:	105.80952897245434	Opt cost:	84.63646366537388	jie cost:	145.63114858772474	Naive cost:	140.35219481505578	
G cost:	87.45212906153057	Opt cost:	64.73657556247777	jie cost:	127.27970999753597	Naive cost:	217.33655928815347	
G cost:	131.74634145707176	Opt cost:	112.12234809724568	jie cost:	146.66667025978387	Naive cost:	297.1906961178903	
G cost:	122.92244209165717	Opt cost:	97.73948021204014	jie cost:	158.14228861758065	Naive cost:	243.9596124457058	
G cost:	170.71641427189982	Opt cost:	139.21637724381077	jie cost:	193.91444958886942	Naive cost:	316.03748791750616	
G cost:	175.88472820673724	Opt cost:	161.1236464099046	jie cost:	209.9145666071293	Naive cost:	357.5966891635729	
G cost:	46.9159498560521	Opt cost:	39.1946995330985	jie cost:	89.92875690695197	Naive cost:	84.24918855682088	
G cost:	127.03966894423078	Opt cost:	102.42554891461555	jie cost:	146.0015235787204	Naive cost:	127.03966894423078	
G cost:	118.76474621684066	Opt cost:	94.94268529126269	jie cost:	134.03849319411717	Naive cost:	246.3610652839895	
G cost:	74.09009444562358	Opt cost:	58.10023376163409	jie cost:	110.6612177362994	Naive cost:	104.01184552219186	
G cost:	81.73652584085946	Opt cost:	64.72271575402539	jie cost:	127.34238417284796	Naive cost:	122.38817548309453	
G cost:	102.90033131798685	Opt cost:	80.26770917620826	jie cost:	165.7789742767915	Naive cost:	154.19867062048553	
G cost:	50.489704176185086	Opt cost:	39.897900420507426	jie cost:	82.70525294755558	Naive cost:	165.06234554651599	
G cost:	147.29109668530427	Opt cost:	123.79655812610396	jie cost:	197.2340488447523	Naive cost:	314.2916152987177	
G cost:	136.50817722512335	Opt cost:	108.92863866986632	jie cost:	182.9908194906406	Naive cost:	192.50752682857473	
G cost:	91.69976686503726	Opt cost:	68.56809876217986	jie cost:	144.80465578493755	Naive cost:	158.41326238398938	
G cost:	31.485929187223803	Opt cost:	21.738699199203126	jie cost:	64.88310761045874	Naive cost:	110.80775999734851	
G cost:	50.3627268989525	Opt cost:	37.50618731383989	jie cost:	65.03351192735492	Naive cost:	158.1451597272046	
G cost:	47.93617970748562	Opt cost:	35.207600371998325	jie cost:	72.58017226727291	Naive cost:	135.89006880101425	
G cost:	46.00880092348758	Opt cost:	26.71833420047252	jie cost:	88.05025681650824	Naive cost:	168.9346309520942	
G cost:	47.62395045115571	Opt cost:	31.391522589431087	jie cost:	85.32884076294762	Naive cost:	152.875815258214	
G cost:	38.254232033812364	Opt cost:	26.313462299490503	jie cost:	55.00440211504927	Naive cost:	98.1707035865578	
G cost:	52.005511414589606	Opt cost:	36.823757016530465	jie cost:	65.02872463353904	Naive cost:	76.45723465453989	
G cost:	69.40175515415694	Opt cost:	52.05839491378821	jie cost:	119.53608672774024	Naive cost:	195.3320216772969	
G cost:	68.65152235323143	Opt cost:	48.07817815211127	jie cost:	91.83661122231877	Naive cost:	218.87733671600898	
G cost:	198.28228579819054	Opt cost:	162.12395390259294	jie cost:	247.60090013433566	Naive cost:	381.2213446031596	
G cost:	48.42016183612776	Opt cost:	31.917591531360294	jie cost:	85.27849662778047	Naive cost:	156.1149801781001	
G cost:	67.57048855274789	Opt cost:	46.15098905822554	jie cost:	106.66274888395175	Naive cost:	220.61727643703864	
G cost:	77.80237164129775	Opt cost:	61.70857603327348	jie cost:	93.33125780773767	Naive cost:	196.72598990287597	
G cost:	15.917498171866647	Opt cost:	9.031406667480958	jie cost:	23.369697726733012	Naive cost:	71.67774423157319	
G cost:	64.55011528899077	Opt cost:	51.63098027881988	jie cost:	103.9603859294353	Naive cost:	190.68349868764227	
G cost:	94.76819090185745	Opt cost:	71.83620113249789	jie cost:	119.1841903723517	Naive cost:	213.83888911735852	
G cost:	30.654416539043584	Opt cost:	20.535271698457386	jie cost:	46.49128053364799	Naive cost:	128.8949100973572	
G cost:	16.36349164732075	Opt cost:	9.965886310835502	jie cost:	32.543775488210926	Naive cost:	37.674863490672294	
G cost:	48.372601853581166	Opt cost:	38.146153412407756	jie cost:	77.30036301504776	Naive cost:	139.40328760551216	
G cost:	18.48426966177189	Opt cost:	10.54737230043554	jie cost:	25.76640468187145	Naive cost:	112.37139998828664	
G cost:	80.3811964124654	Opt cost:	61.89663354820854	jie cost:	135.2399718781719	Naive cost:	139.96277132692106	
G cost:	113.93250238968966	Opt cost:	92.16292213434659	jie cost:	164.03168515955383	Naive cost:	145.56618703705178	
G cost:	79.45654048635515	Opt cost:	56.117407704847565	jie cost:	117.4768711816851	Naive cost:	142.16399581428266	
G cost:	49.77663113531326	Opt cost:	39.47058364890021	jie cost:	85.35895926425835	Naive cost:	174.07666999457388	
G cost:	108.27410489091496	Opt cost:	83.7723787189138	jie cost:	141.89597657205746	Naive cost:	261.71958280115814	
G cost:	85.7554755123412	Opt cost:	68.15545764784346	jie cost:	108.43536876555393	Naive cost:	172.5787503210692	
G cost:	91.67288262495651	Opt cost:	68.82416520726497	jie cost:	125.05581628259367	Naive cost:	101.82119354857271	
G cost:	2.478681530312187	Opt cost:	2.478681530312187	jie cost:	2.478681530312187	Naive cost:	67.14611710860905	
G cost:	74.9511461434786	Opt cost:	64.3257897640232	jie cost:	158.8654317687018	Naive cost:	125.78839705275209	
G cost:	102.56474184188104	Opt cost:	81.75919084159389	jie cost:	138.47868332493024	Naive cost:	223.23277637163858	
G cost:	21.287885754242932	Opt cost:	7.239469779568825	jie cost:	28.946347078477796	Naive cost:	59.334956754484296	
G cost:	21.361760115798543	Opt cost:	12.82148047249483	jie cost:	46.85649390785015	Naive cost:	78.68248398836691	
G cost:	65.76924464602044	Opt cost:	52.05405962886265	jie cost:	77.10452656222374	Naive cost:	148.77656330304507	
G cost:	15.67522135950446	Opt cost:	15.348270733490287	jie cost:	45.854153240430975	Naive cost:	68.5358221880138	
G cost:	80.44147448176906	Opt cost:	59.276139444136405	jie cost:	111.26749545957132	Naive cost:	202.43227503532992	
G cost:	142.4529806806845	Opt cost:	116.53945493444493	jie cost:	180.27994023281747	Naive cost:	281.9720561185574	
G cost:	99.87503239512961	Opt cost:	72.35288437218199	jie cost:	158.47367682261483	Naive cost:	122.21910573066845	
G cost:	184.44979711637671	Opt cost:	156.24221223521158	jie cost:	212.81770365385455	Naive cost:	208.06677092165364	
G cost:	61.14518021465971	Opt cost:	47.71644323586542	jie cost:	88.06025565971119	Naive cost:	108.18413692656985	
G cost:	173.84606804542773	Opt cost:	144.8272109146527	jie cost:	209.3984001689912	Naive cost:	324.74658566263656	
G cost:	36.74800548076097	Opt cost:	24.057986683938665	jie cost:	69.48247396539699	Naive cost:	93.84405120340637	
G cost:	110.38410055978197	Opt cost:	85.32555367577085	jie cost:	152.29601852877397	Naive cost:	247.62883270340265	
G cost:	159.654836227516	Opt cost:	123.65118513385347	jie cost:	232.412711160846	Naive cost:	340.2407578548205	
G cost:	50.84660297071282	Opt cost:	35.274873481199435	jie cost:	93.52345134683823	Naive cost:	91.11845270256956	
G cost:	118.52777300010365	Opt cost:	89.62900039631381	jie cost:	153.49201676615334	Naive cost:	286.6489840308134	
G cost:	85.40549225847674	Opt cost:	72.40498487610817	jie cost:	103.24530590324349	Naive cost:	187.9807054511726	
G cost:	101.0850490664228	Opt cost:	80.56368521339549	jie cost:	136.57885462187863	Naive cost:	142.41181055053787	
