Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
143104,	30849,	0,	22819,	0,	23600,	49,	
145105,	30596,	0,	22636,	0,	23387,	49,	
147105,	31021,	0,	22949,	0,	23711,	49,	
149106,	30948,	0,	22901,	0,	23716,	49,	
151107,	30836,	0,	22807,	0,	23559,	49,	
153107,	30610,	0,	22652,	0,	23422,	49,	
155108,	28790,	0,	21287,	0,	21983,	49,	
157109,	28496,	0,	21086,	0,	21849,	49,	
159109,	30864,	0,	22828,	0,	23589,	49,	
161110,	30614,	0,	22653,	0,	23378,	49,	
163111,	30701,	0,	22715,	0,	23484,	49,	
165111,	30699,	0,	22707,	0,	23494,	49,	
167112,	30984,	0,	22934,	0,	23752,	49,	
169115,	30967,	0,	22901,	0,	23627,	49,	
171115,	30872,	0,	22853,	0,	23613,	49,	
173116,	30780,	0,	22782,	0,	23551,	49,	
175118,	30959,	0,	22906,	0,	23703,	49,	
177118,	30995,	0,	22930,	0,	23697,	49,	
179119,	30793,	0,	22792,	0,	23565,	49,	
181120,	31020,	0,	22944,	0,	23727,	49,	
183120,	30327,	0,	22431,	0,	23215,	49,	
185121,	31054,	0,	22979,	0,	23733,	49,	
187121,	30991,	0,	22929,	0,	23715,	49,	
189122,	30689,	0,	22716,	0,	23461,	49,	
191123,	30193,	0,	22343,	0,	23116,	49,	
193123,	31032,	0,	22946,	0,	23747,	49,	
195124,	31028,	0,	22985,	0,	23724,	49,	
197125,	31042,	0,	22933,	0,	23745,	49,	
199125,	31028,	0,	22984,	0,	23750,	49,	
201126,	31010,	0,	22915,	0,	23701,	49,	
203127,	30229,	0,	22368,	0,	23112,	49,	
205127,	30796,	0,	22786,	0,	23549,	49,	
207129,	30864,	0,	22845,	0,	23621,	49,	
209130,	30542,	0,	22630,	0,	23355,	49,	
211130,	31058,	0,	22942,	0,	23763,	49,	
213131,	30897,	0,	22884,	0,	23612,	49,	
215132,	30809,	0,	22804,	0,	23578,	49,	
217132,	30968,	0,	22906,	0,	23698,	49,	
219133,	31049,	0,	22978,	0,	23718,	49,	
221134,	30780,	0,	22776,	0,	23561,	49,	
223134,	30703,	0,	22707,	0,	23445,	49,	
225135,	30585,	0,	22636,	0,	23421,	49,	
227135,	30997,	0,	22954,	0,	23714,	49,	
229136,	31037,	0,	22934,	0,	23741,	49,	
231137,	31014,	0,	22968,	0,	23731,	49,	
233137,	30973,	0,	22906,	0,	23711,	49,	
235141,	30946,	0,	22881,	0,	23615,	49,	
237142,	30259,	0,	22399,	0,	23172,	49,	
239142,	30956,	0,	22916,	0,	23660,	49,	
241143,	31004,	0,	22923,	0,	23751,	49,	
243144,	30822,	0,	22815,	0,	23581,	49,	
245144,	30891,	0,	22858,	0,	23607,	49,	
247145,	31048,	0,	22969,	0,	23772,	49,	
249146,	31031,	0,	22963,	0,	23724,	49,	
251146,	30951,	0,	22901,	0,	23667,	49,	
253147,	31019,	0,	22959,	0,	23727,	49,	
255148,	31005,	0,	22940,	0,	23715,	49,	
257161,	30680,	0,	22706,	0,	23473,	49,	
259162,	30875,	0,	22840,	0,	23575,	49,	
261163,	30335,	0,	22440,	0,	23227,	49,	
263163,	31002,	0,	22942,	0,	23706,	49,	
265164,	30978,	0,	22922,	0,	23685,	49,	
267164,	31037,	0,	22963,	0,	23742,	49,	
269165,	31031,	0,	22975,	0,	23740,	49,	
271167,	31011,	0,	22934,	0,	23689,	49,	
273167,	30981,	0,	22923,	0,	23701,	49,	
275168,	31068,	0,	22991,	0,	23775,	49,	
277169,	31037,	0,	22964,	0,	23735,	49,	
279169,	31024,	0,	22946,	0,	23717,	49,	
281170,	30930,	0,	22891,	0,	23684,	49,	
283171,	31041,	0,	22980,	0,	23743,	49,	
285171,	30917,	0,	22869,	0,	23639,	49,	
287173,	29609,	0,	21923,	0,	22642,	49,	
289174,	30207,	0,	22350,	0,	23110,	49,	
291174,	30455,	0,	22530,	0,	23311,	49,	
293175,	30460,	0,	22512,	0,	23262,	49,	
295176,	25269,	0,	18716,	0,	19326,	49,	
297176,	29991,	0,	22174,	0,	22951,	49,	
299177,	31020,	0,	22961,	0,	23702,	49,	
301178,	30526,	0,	22584,	0,	23377,	49,	
303178,	30813,	0,	22806,	0,	23570,	49,	
305179,	30988,	0,	22921,	0,	23698,	49,	
307181,	31034,	0,	22962,	0,	23738,	49,	
309181,	30960,	0,	22907,	0,	23677,	49,	
311182,	30970,	0,	22927,	0,	23682,	49,	
313182,	31003,	0,	22938,	0,	23718,	49,	
315183,	31016,	0,	22952,	0,	23728,	49,	
317184,	31100,	0,	23001,	0,	23759,	49,	
319184,	31004,	0,	22961,	0,	23737,	49,	
321185,	30803,	0,	22795,	0,	23559,	49,	
323186,	30988,	0,	22911,	0,	23695,	49,	
325186,	31027,	0,	22972,	0,	23745,	49,	
327187,	30910,	0,	22864,	0,	23637,	49,	
329188,	30680,	0,	22711,	0,	23474,	49,	
331188,	30125,	0,	22281,	0,	23041,	49,	
333189,	31055,	0,	22980,	0,	23742,	49,	
335191,	29464,	0,	21794,	0,	22539,	49,	
337191,	25710,	0,	19025,	0,	19643,	49,	
339193,	30397,	0,	22508,	0,	23273,	49,	
341194,	29728,	0,	21982,	0,	22738,	49,	
343194,	30708,	0,	22726,	0,	23479,	49,	
345195,	30924,	0,	22877,	0,	23658,	49,	
347196,	30882,	0,	22852,	0,	23614,	49,	
349197,	31038,	0,	22960,	0,	23726,	49,	
351198,	30789,	0,	22780,	0,	23573,	49,	
353198,	30942,	0,	22903,	0,	23676,	49,	
355199,	30967,	0,	22871,	0,	23666,	49,	
357200,	31021,	0,	22971,	0,	23736,	49,	
359200,	30986,	0,	22919,	0,	23708,	49,	
361201,	30769,	0,	22770,	0,	23526,	49,	
363202,	30780,	0,	22777,	0,	23551,	49,	
365202,	30610,	0,	22658,	0,	23374,	49,	
367203,	31041,	0,	22955,	0,	23752,	49,	
369204,	30843,	0,	22843,	0,	23592,	49,	
371204,	31061,	0,	22968,	0,	23770,	49,	
373205,	30984,	0,	22937,	0,	23689,	49,	
375206,	31038,	0,	22951,	0,	23741,	49,	
377206,	30603,	0,	22647,	0,	23375,	49,	
379207,	30982,	0,	22914,	0,	23717,	49,	
381208,	31040,	0,	22961,	0,	23707,	49,	
383208,	30983,	0,	22924,	0,	23720,	49,	
385209,	30971,	0,	22926,	0,	23688,	49,	
387210,	30749,	0,	22747,	0,	23527,	49,	
389210,	30976,	0,	22929,	0,	23654,	49,	
391211,	31070,	0,	22982,	0,	23801,	49,	
393212,	30886,	0,	22843,	0,	23594,	49,	
395212,	30957,	0,	22902,	0,	23709,	49,	
397213,	29623,	0,	21919,	0,	22619,	49,	
399213,	31003,	0,	22952,	0,	23742,	49,	
401214,	31033,	0,	22952,	0,	23707,	49,	
403216,	31059,	0,	22986,	0,	23802,	49,	
405216,	30971,	0,	22911,	0,	23665,	49,	
407217,	31038,	0,	22980,	0,	23755,	49,	
409218,	31087,	0,	23005,	0,	23745,	49,	
411218,	30953,	0,	22891,	0,	23686,	49,	
413220,	31063,	0,	22991,	0,	23734,	49,	
415221,	30935,	0,	22882,	0,	23674,	49,	
417221,	30900,	0,	22858,	0,	23656,	49,	
419222,	31044,	0,	22986,	0,	23710,	49,	
421223,	31058,	0,	22955,	0,	23795,	49,	
423223,	30859,	0,	22852,	0,	23588,	49,	
425224,	31076,	0,	22985,	0,	23766,	49,	
427225,	30993,	0,	22921,	0,	23692,	49,	
429230,	31061,	0,	22990,	0,	23746,	49,	
431231,	30057,	0,	22233,	0,	23001,	49,	
433232,	31028,	0,	22970,	0,	23744,	49,	
435232,	31031,	0,	22957,	0,	23726,	49,	
437233,	29961,	0,	22174,	0,	22920,	49,	
439234,	31001,	0,	22925,	0,	23720,	49,	
441234,	30775,	0,	22776,	0,	23538,	49,	
443235,	31026,	0,	22973,	0,	23703,	49,	
445235,	30969,	0,	22907,	0,	23704,	49,	
447236,	30808,	0,	22791,	0,	23591,	49,	
449237,	30773,	0,	22772,	0,	23518,	49,	
451237,	31009,	0,	22961,	0,	23714,	49,	
453247,	31026,	0,	22941,	0,	23738,	49,	
455248,	31032,	0,	22961,	0,	23721,	49,	
457249,	31001,	0,	22941,	0,	23734,	49,	
459250,	31093,	0,	23007,	0,	23772,	49,	
461251,	30930,	0,	22866,	0,	23659,	49,	
463252,	30890,	0,	22876,	0,	23636,	49,	
465253,	30621,	0,	22640,	0,	23402,	49,	
467255,	30849,	0,	22818,	0,	23620,	49,	
469255,	31098,	0,	22994,	0,	23768,	49,	
471256,	30953,	0,	22916,	0,	23698,	49,	
473257,	30925,	0,	22884,	0,	23676,	49,	
475257,	30235,	0,	22366,	0,	23134,	49,	
477258,	31109,	0,	23006,	0,	23765,	49,	
479259,	31067,	0,	22999,	0,	23727,	49,	
481259,	30962,	0,	22899,	0,	23720,	49,	
483260,	31104,	0,	23028,	0,	23746,	49,	
485260,	31037,	0,	22959,	0,	23774,	49,	
487261,	31040,	0,	22970,	0,	23735,	49,	
489262,	30813,	0,	22795,	0,	23551,	49,	
491262,	31005,	0,	22941,	0,	23741,	49,	
493263,	31059,	0,	22960,	0,	23760,	49,	
495264,	31065,	0,	22992,	0,	23768,	49,	
497264,	30227,	0,	22370,	0,	23110,	49,	
499265,	30976,	0,	22913,	0,	23687,	49,	
501271,	31011,	0,	22953,	0,	23718,	49,	
503271,	30821,	0,	22805,	0,	23581,	49,	
505272,	31070,	0,	22983,	0,	23761,	49,	
507273,	31031,	0,	22983,	0,	23774,	49,	
509273,	31068,	0,	22976,	0,	23732,	49,	
511274,	31016,	0,	22965,	0,	23755,	49,	
513276,	31006,	0,	22927,	0,	23675,	49,	
515277,	30850,	0,	22832,	0,	23606,	49,	
517278,	30698,	0,	22726,	0,	23496,	49,	
519279,	30864,	0,	22844,	0,	23597,	49,	
521279,	30819,	0,	22809,	0,	23579,	49,	
523280,	31080,	0,	22988,	0,	23781,	49,	
525280,	30988,	0,	22942,	0,	23709,	49,	
527281,	31040,	0,	22949,	0,	23721,	49,	
529283,	30816,	0,	22804,	0,	23559,	49,	
531283,	29503,	0,	21843,	0,	22570,	49,	
533284,	30729,	0,	22730,	0,	23503,	49,	
535285,	30395,	0,	22487,	0,	23247,	49,	
537285,	30933,	0,	22884,	0,	23675,	49,	
539286,	31049,	0,	22989,	0,	23738,	49,	
541287,	31029,	0,	22951,	0,	23738,	49,	
543287,	30462,	0,	22531,	0,	23292,	49,	
545288,	30715,	0,	22733,	0,	23505,	49,	
547289,	31044,	0,	22956,	0,	23756,	49,	
549289,	31055,	0,	22992,	0,	23719,	49,	
551290,	31021,	0,	22932,	0,	23737,	49,	
553291,	31065,	0,	22999,	0,	23735,	49,	
555291,	31015,	0,	22953,	0,	23734,	49,	
557292,	31029,	0,	22955,	0,	23713,	49,	
559293,	30835,	0,	22813,	0,	23622,	49,	
561293,	31008,	0,	22959,	0,	23701,	49,	
563294,	30076,	0,	22245,	0,	23044,	49,	
565295,	30200,	0,	22334,	0,	23088,	49,	
567295,	30850,	0,	22834,	0,	23601,	49,	
569296,	30773,	0,	22768,	0,	23555,	49,	
571296,	29756,	0,	22012,	0,	22749,	49,	
573297,	30662,	0,	22686,	0,	23443,	49,	
575298,	31034,	0,	22966,	0,	23745,	49,	
577298,	30960,	0,	22905,	0,	23669,	49,	
579299,	30985,	0,	22915,	0,	23712,	49,	
581300,	30572,	0,	22621,	0,	23347,	49,	
583300,	31009,	0,	22936,	0,	23759,	49,	
585301,	30666,	0,	22698,	0,	23481,	49,	
587302,	29445,	0,	21789,	0,	22478,	49,	
589302,	30840,	0,	22813,	0,	23601,	49,	
591303,	30572,	0,	22624,	0,	23407,	49,	
593304,	30983,	0,	22916,	0,	23684,	49,	
595304,	30939,	0,	22879,	0,	23643,	49,	
597305,	30927,	0,	22886,	0,	23683,	49,	
599306,	30931,	0,	22872,	0,	23632,	49,	
601306,	30235,	0,	22381,	0,	23145,	49,	
603307,	30968,	0,	22910,	0,	23693,	49,	
605308,	31014,	0,	22957,	0,	23712,	49,	
607308,	30911,	0,	22863,	0,	23635,	49,	
609309,	30845,	0,	22813,	0,	23597,	49,	
611310,	30951,	0,	22920,	0,	23727,	49,	
613310,	30865,	0,	22820,	0,	23558,	49,	
615311,	30985,	0,	22924,	0,	23704,	49,	
617311,	31009,	0,	22965,	0,	23753,	49,	
619312,	31076,	0,	22981,	0,	23763,	49,	
621313,	31011,	0,	22962,	0,	23734,	49,	
623313,	30940,	0,	22887,	0,	23627,	49,	
625314,	31002,	0,	22932,	0,	23764,	49,	
627315,	30951,	0,	22905,	0,	23652,	49,	
629315,	31022,	0,	22953,	0,	23726,	49,	
631316,	31101,	0,	23015,	0,	23771,	49,	
633317,	31006,	0,	22969,	0,	23749,	49,	
635317,	30207,	0,	22328,	0,	23074,	49,	
637318,	31008,	0,	22951,	0,	23739,	49,	
639319,	31051,	0,	22975,	0,	23762,	49,	
641319,	31018,	0,	22938,	0,	23714,	49,	
643320,	30947,	0,	22892,	0,	23648,	49,	
645321,	30977,	0,	22931,	0,	23724,	49,	
647321,	31086,	0,	22984,	0,	23736,	49,	
649322,	31003,	0,	22945,	0,	23770,	49,	
651323,	31068,	0,	22977,	0,	23711,	49,	
653323,	30860,	0,	22836,	0,	23614,	49,	
655324,	30931,	0,	22887,	0,	23692,	49,	
657324,	31047,	0,	22964,	0,	23722,	49,	
659325,	30832,	0,	22823,	0,	23591,	49,	
661326,	31050,	0,	22978,	0,	23770,	49,	
663326,	30917,	0,	22863,	0,	23613,	49,	
665327,	30928,	0,	22901,	0,	23705,	49,	
667328,	30908,	0,	22867,	0,	23638,	49,	
669328,	29759,	0,	22030,	0,	22788,	49,	
671333,	30947,	0,	22882,	0,	23674,	49,	
673334,	30447,	0,	22553,	0,	23252,	49,	
675335,	31021,	0,	22949,	0,	23730,	49,	
677335,	31157,	0,	23057,	0,	23822,	49,	
679336,	31051,	0,	22959,	0,	23756,	49,	
681337,	31135,	0,	23029,	0,	23829,	49,	
683337,	31032,	0,	22964,	0,	23679,	49,	
685338,	30806,	0,	22777,	0,	23561,	49,	
687339,	31201,	0,	23076,	0,	23863,	49,	
689340,	31155,	0,	23035,	0,	23835,	49,	
691340,	31125,	0,	23023,	0,	23844,	49,	
693341,	31019,	0,	22940,	0,	23688,	49,	
695342,	31227,	0,	23095,	0,	23844,	49,	
697344,	31266,	0,	23111,	0,	23914,	49,	
699344,	31119,	0,	23009,	0,	23782,	49,	
