Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
201484,	45014,	0,	22435,	0,	23210,	29,	
203484,	46157,	0,	23005,	0,	23763,	29,	
205485,	45981,	0,	22931,	0,	23726,	29,	
207486,	45578,	0,	22710,	0,	23457,	29,	
209486,	44777,	0,	22337,	0,	23073,	29,	
211487,	46034,	0,	22952,	0,	23746,	29,	
213487,	46103,	0,	22982,	0,	23751,	29,	
215488,	46071,	0,	22976,	0,	23765,	29,	
217489,	46051,	0,	22960,	0,	23718,	29,	
219489,	44824,	0,	22340,	0,	23107,	29,	
221490,	45836,	0,	22860,	0,	23641,	29,	
223491,	45660,	0,	22763,	0,	23529,	29,	
225491,	45564,	0,	22711,	0,	23504,	29,	
227492,	45804,	0,	22839,	0,	23581,	29,	
229493,	46050,	0,	22949,	0,	23718,	29,	
231493,	45902,	0,	22888,	0,	23679,	29,	
233494,	45716,	0,	22793,	0,	23561,	29,	
235495,	46050,	0,	22959,	0,	23686,	29,	
237495,	45691,	0,	22779,	0,	23545,	29,	
239496,	45901,	0,	22878,	0,	23649,	29,	
241497,	45466,	0,	22664,	0,	23411,	29,	
243497,	45736,	0,	22799,	0,	23573,	29,	
245498,	46047,	0,	22961,	0,	23749,	29,	
247499,	45937,	0,	22907,	0,	23662,	29,	
249499,	46108,	0,	22980,	0,	23762,	29,	
251500,	45971,	0,	22917,	0,	23699,	29,	
253501,	45707,	0,	22788,	0,	23558,	29,	
255501,	45022,	0,	22447,	0,	23183,	29,	
257502,	46037,	0,	22950,	0,	23725,	29,	
259502,	45741,	0,	22818,	0,	23597,	29,	
261503,	46086,	0,	22975,	0,	23722,	29,	
263504,	45847,	0,	22849,	0,	23626,	29,	
265504,	45947,	0,	22911,	0,	23699,	29,	
267505,	46096,	0,	22978,	0,	23716,	29,	
269506,	45939,	0,	22902,	0,	23682,	29,	
271506,	46089,	0,	22987,	0,	23754,	29,	
273507,	45954,	0,	22904,	0,	23689,	29,	
275508,	45031,	0,	22439,	0,	23201,	29,	
277508,	45044,	0,	22460,	0,	23191,	29,	
279509,	45992,	0,	22936,	0,	23715,	29,	
281510,	45985,	0,	22914,	0,	23708,	29,	
283510,	46070,	0,	22980,	0,	23726,	29,	
285511,	46038,	0,	22940,	0,	23736,	29,	
287512,	46071,	0,	22983,	0,	23720,	29,	
289512,	45939,	0,	22893,	0,	23688,	29,	
291513,	46056,	0,	22966,	0,	23741,	29,	
293514,	46100,	0,	22974,	0,	23754,	29,	
295514,	46070,	0,	22986,	0,	23723,	29,	
297515,	45925,	0,	22883,	0,	23710,	29,	
299516,	46024,	0,	22937,	0,	23700,	29,	
301516,	46008,	0,	22942,	0,	23747,	29,	
303518,	45174,	0,	22527,	0,	23262,	29,	
305518,	43543,	0,	21704,	0,	22437,	29,	
307519,	45278,	0,	22576,	0,	23327,	29,	
309520,	45639,	0,	22748,	0,	23511,	29,	
311525,	44730,	0,	22308,	0,	23051,	29,	
313526,	37437,	0,	18666,	0,	19311,	29,	
315527,	45394,	0,	22629,	0,	23375,	29,	
317527,	45269,	0,	22570,	0,	23353,	29,	
319528,	45960,	0,	22908,	0,	23674,	29,	
321529,	45872,	0,	22873,	0,	23635,	29,	
323529,	45955,	0,	22914,	0,	23705,	29,	
325530,	45989,	0,	22909,	0,	23681,	29,	
327531,	45960,	0,	22927,	0,	23753,	29,	
329531,	45946,	0,	22906,	0,	23645,	29,	
331532,	46071,	0,	22969,	0,	23753,	29,	
333533,	46107,	0,	22983,	0,	23725,	29,	
335533,	46055,	0,	22966,	0,	23771,	29,	
337534,	46012,	0,	22943,	0,	23672,	29,	
339535,	45765,	0,	22806,	0,	23604,	29,	
341535,	46015,	0,	22947,	0,	23726,	29,	
343536,	45854,	0,	22878,	0,	23642,	29,	
345536,	46024,	0,	22935,	0,	23705,	29,	
347537,	44532,	0,	22211,	0,	22967,	29,	
349538,	45759,	0,	22817,	0,	23576,	29,	
351538,	46068,	0,	22961,	0,	23731,	29,	
353539,	43531,	0,	21712,	0,	22432,	29,	
355540,	37656,	0,	18747,	0,	19406,	29,	
357542,	45579,	0,	22732,	0,	23484,	29,	
359543,	44121,	0,	21998,	0,	22691,	29,	
361544,	45769,	0,	22819,	0,	23634,	29,	
363544,	45803,	0,	22830,	0,	23597,	29,	
365545,	45994,	0,	22940,	0,	23730,	29,	
367546,	45906,	0,	22879,	0,	23622,	29,	
369546,	45728,	0,	22786,	0,	23569,	29,	
371547,	46033,	0,	22949,	0,	23750,	29,	
373548,	45883,	0,	22865,	0,	23637,	29,	
375548,	46097,	0,	22992,	0,	23775,	29,	
377549,	45803,	0,	22830,	0,	23571,	29,	
379550,	45703,	0,	22789,	0,	23566,	29,	
381550,	45743,	0,	22800,	0,	23555,	29,	
383551,	45531,	0,	22708,	0,	23474,	29,	
385552,	46026,	0,	22957,	0,	23716,	29,	
387552,	45778,	0,	22821,	0,	23601,	29,	
389553,	46130,	0,	23002,	0,	23753,	29,	
391553,	45987,	0,	22912,	0,	23720,	29,	
393554,	45761,	0,	22816,	0,	23611,	29,	
395555,	45597,	0,	22729,	0,	23490,	29,	
397555,	46122,	0,	22994,	0,	23763,	29,	
399556,	45881,	0,	22876,	0,	23669,	29,	
401557,	46091,	0,	22976,	0,	23720,	29,	
403557,	45558,	0,	22712,	0,	23482,	29,	
405558,	46008,	0,	22935,	0,	23723,	29,	
407559,	46083,	0,	22983,	0,	23736,	29,	
409559,	45850,	0,	22847,	0,	23600,	29,	
411560,	45878,	0,	22877,	0,	23692,	29,	
413561,	44662,	0,	22266,	0,	22995,	29,	
415561,	45258,	0,	22572,	0,	23330,	29,	
417562,	46139,	0,	22999,	0,	23770,	29,	
419563,	46026,	0,	22948,	0,	23744,	29,	
421563,	46062,	0,	22950,	0,	23695,	29,	
423564,	46024,	0,	22955,	0,	23763,	29,	
425565,	46097,	0,	22972,	0,	23747,	29,	
427565,	45881,	0,	22875,	0,	23647,	29,	
429566,	46163,	0,	23023,	0,	23782,	29,	
431567,	45974,	0,	22924,	0,	23716,	29,	
433567,	45741,	0,	22804,	0,	23586,	29,	
435568,	46169,	0,	23011,	0,	23734,	29,	
437568,	46059,	0,	22961,	0,	23778,	29,	
439569,	45786,	0,	22828,	0,	23581,	29,	
441570,	46044,	0,	22957,	0,	23750,	29,	
443570,	46104,	0,	22996,	0,	23733,	29,	
445571,	45979,	0,	22927,	0,	23734,	29,	
447572,	45363,	0,	22617,	0,	23346,	29,	
449572,	45218,	0,	22545,	0,	23299,	29,	
451573,	46070,	0,	22967,	0,	23747,	29,	
453574,	44464,	0,	22169,	0,	22925,	29,	
455574,	45931,	0,	22907,	0,	23691,	29,	
457575,	46167,	0,	23001,	0,	23769,	29,	
459576,	45656,	0,	22761,	0,	23513,	29,	
461576,	45958,	0,	22923,	0,	23724,	29,	
463577,	45749,	0,	22809,	0,	23577,	29,	
465578,	45563,	0,	22703,	0,	23473,	29,	
467578,	46051,	0,	22953,	0,	23717,	29,	
469579,	46026,	0,	22932,	0,	23724,	29,	
471580,	45905,	0,	22904,	0,	23660,	29,	
473580,	46023,	0,	22936,	0,	23681,	29,	
475581,	46028,	0,	22954,	0,	23781,	29,	
477581,	46013,	0,	22932,	0,	23668,	29,	
479582,	46013,	0,	22950,	0,	23755,	29,	
481584,	45433,	0,	22642,	0,	23394,	29,	
483584,	45847,	0,	22859,	0,	23619,	29,	
485585,	45778,	0,	22829,	0,	23603,	29,	
487586,	46010,	0,	22927,	0,	23705,	29,	
489586,	46039,	0,	22954,	0,	23753,	29,	
491587,	45059,	0,	22464,	0,	23213,	29,	
493588,	45818,	0,	22846,	0,	23587,	29,	
495588,	46006,	0,	22939,	0,	23744,	29,	
497589,	46051,	0,	22953,	0,	23724,	29,	
499590,	46134,	0,	22991,	0,	23792,	29,	
501590,	46108,	0,	22980,	0,	23717,	29,	
503591,	46050,	0,	22967,	0,	23796,	29,	
505592,	46075,	0,	22974,	0,	23705,	29,	
507592,	45722,	0,	22796,	0,	23573,	29,	
509593,	46053,	0,	22953,	0,	23736,	29,	
511594,	46119,	0,	23000,	0,	23768,	29,	
513596,	46124,	0,	22990,	0,	23763,	29,	
515598,	44702,	0,	22290,	0,	23089,	29,	
517599,	46158,	0,	22999,	0,	23741,	29,	
519599,	45807,	0,	22852,	0,	23655,	29,	
521600,	45837,	0,	22857,	0,	23607,	29,	
523600,	46128,	0,	22996,	0,	23743,	29,	
525601,	46139,	0,	23001,	0,	23747,	29,	
527602,	45977,	0,	22926,	0,	23752,	29,	
529602,	46109,	0,	22982,	0,	23723,	29,	
531603,	45767,	0,	22825,	0,	23617,	29,	
533604,	45659,	0,	22767,	0,	23512,	29,	
535604,	45605,	0,	22730,	0,	23518,	29,	
537605,	45893,	0,	22887,	0,	23684,	29,	
539606,	45948,	0,	22910,	0,	23685,	29,	
541606,	46078,	0,	22965,	0,	23746,	29,	
543607,	46059,	0,	22967,	0,	23712,	29,	
545608,	45914,	0,	22890,	0,	23657,	29,	
547608,	45362,	0,	22616,	0,	23400,	29,	
549609,	44133,	0,	22001,	0,	22718,	29,	
551610,	44943,	0,	22407,	0,	23156,	29,	
553610,	45759,	0,	22815,	0,	23582,	29,	
555611,	46088,	0,	22966,	0,	23758,	29,	
557612,	46087,	0,	22978,	0,	23779,	29,	
559612,	45318,	0,	22591,	0,	23332,	29,	
561613,	45439,	0,	22661,	0,	23439,	29,	
563614,	46076,	0,	22984,	0,	23708,	29,	
565614,	45955,	0,	22895,	0,	23706,	29,	
567615,	46134,	0,	23004,	0,	23764,	29,	
569615,	46079,	0,	22957,	0,	23741,	29,	
571616,	46086,	0,	22988,	0,	23764,	29,	
573617,	46008,	0,	22919,	0,	23718,	29,	
575617,	46077,	0,	22985,	0,	23735,	29,	
577618,	45733,	0,	22795,	0,	23560,	29,	
579619,	45895,	0,	22892,	0,	23679,	29,	
581619,	44157,	0,	22010,	0,	22741,	29,	
583620,	45521,	0,	22704,	0,	23477,	29,	
585621,	45378,	0,	22609,	0,	23366,	29,	
587621,	46027,	0,	22954,	0,	23734,	29,	
589622,	43962,	0,	21902,	0,	22645,	29,	
591623,	45839,	0,	22846,	0,	23636,	29,	
593623,	46008,	0,	22953,	0,	23704,	29,	
595624,	45934,	0,	22899,	0,	23675,	29,	
597625,	45404,	0,	22635,	0,	23406,	29,	
599625,	45878,	0,	22873,	0,	23635,	29,	
601626,	45932,	0,	22911,	0,	23681,	29,	
603627,	44636,	0,	22248,	0,	22993,	29,	
605627,	44520,	0,	22202,	0,	22947,	29,	
607628,	45406,	0,	22633,	0,	23411,	29,	
609629,	45948,	0,	22917,	0,	23677,	29,	
611629,	45996,	0,	22921,	0,	23711,	29,	
613630,	45858,	0,	22854,	0,	23615,	29,	
615630,	45948,	0,	22930,	0,	23697,	29,	
617631,	45572,	0,	22700,	0,	23481,	29,	
619632,	45222,	0,	22553,	0,	23285,	29,	
621632,	45925,	0,	22887,	0,	23697,	29,	
623633,	46079,	0,	22982,	0,	23730,	29,	
625634,	45543,	0,	22691,	0,	23444,	29,	
627634,	46008,	0,	22947,	0,	23735,	29,	
629635,	46102,	0,	22976,	0,	23740,	29,	
631636,	45732,	0,	22808,	0,	23576,	29,	
633636,	46042,	0,	22958,	0,	23741,	29,	
635637,	46053,	0,	22960,	0,	23743,	29,	
637638,	46038,	0,	22947,	0,	23726,	29,	
639638,	46056,	0,	22954,	0,	23716,	29,	
641639,	45940,	0,	22903,	0,	23636,	29,	
643640,	45952,	0,	22900,	0,	23715,	29,	
645640,	45987,	0,	22931,	0,	23676,	29,	
647641,	46157,	0,	23010,	0,	23800,	29,	
649642,	46081,	0,	22963,	0,	23718,	29,	
651642,	45367,	0,	22624,	0,	23424,	29,	
653643,	45419,	0,	22626,	0,	23387,	29,	
655644,	46008,	0,	22939,	0,	23714,	29,	
657644,	46061,	0,	22971,	0,	23746,	29,	
659645,	45926,	0,	22899,	0,	23684,	29,	
661645,	46036,	0,	22942,	0,	23702,	29,	
663646,	46030,	0,	22968,	0,	23755,	29,	
665647,	46107,	0,	22969,	0,	23723,	29,	
667647,	46024,	0,	22961,	0,	23739,	29,	
669648,	46132,	0,	22977,	0,	23740,	29,	
671649,	45825,	0,	22860,	0,	23627,	29,	
673649,	45964,	0,	22900,	0,	23705,	29,	
675650,	45912,	0,	22891,	0,	23642,	29,	
677651,	45932,	0,	22912,	0,	23706,	29,	
679651,	46052,	0,	22947,	0,	23728,	29,	
681652,	45795,	0,	22829,	0,	23582,	29,	
683653,	45966,	0,	22924,	0,	23719,	29,	
685655,	44843,	0,	22363,	0,	23097,	29,	
687656,	45271,	0,	22552,	0,	23300,	29,	
689657,	45870,	0,	22877,	0,	23656,	29,	
691657,	45182,	0,	22538,	0,	23287,	29,	
693658,	46097,	0,	22976,	0,	23746,	29,	
695659,	46071,	0,	22978,	0,	23733,	29,	
697660,	46211,	0,	23036,	0,	23820,	29,	
699660,	46174,	0,	23012,	0,	23784,	29,	
