Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
594411,	0,	0,	540,	1321,	0,	9,	
596419,	0,	0,	540,	1319,	0,	9,	
598427,	0,	0,	540,	1321,	0,	9,	
600435,	0,	0,	540,	1319,	0,	9,	
602444,	0,	0,	540,	1320,	0,	9,	
604451,	0,	0,	540,	1320,	0,	9,	
606458,	0,	0,	540,	1320,	0,	9,	
608466,	0,	0,	540,	1321,	0,	9,	
610475,	0,	0,	540,	1320,	0,	9,	
612483,	0,	0,	540,	1319,	0,	9,	
614489,	0,	0,	540,	1320,	0,	9,	
616496,	0,	0,	540,	1320,	0,	9,	
618504,	0,	0,	540,	1321,	0,	9,	
620511,	0,	0,	539,	1320,	0,	9,	
622520,	0,	0,	539,	1319,	0,	9,	
624528,	0,	0,	538,	1321,	0,	9,	
626535,	0,	0,	540,	1320,	0,	9,	
628543,	0,	0,	540,	1320,	0,	9,	
630552,	0,	0,	540,	1319,	0,	9,	
632560,	0,	0,	540,	1321,	0,	9,	
634568,	0,	0,	540,	1319,	0,	9,	
636576,	0,	0,	540,	1321,	0,	9,	
638584,	0,	0,	540,	1319,	0,	9,	
640592,	0,	0,	540,	1320,	0,	9,	
642600,	0,	0,	540,	1321,	0,	9,	
644609,	0,	0,	540,	1320,	0,	9,	
646616,	0,	0,	539,	1320,	0,	9,	
648624,	0,	0,	540,	1319,	0,	9,	
650631,	0,	0,	539,	1321,	0,	9,	
652637,	0,	0,	540,	1319,	0,	9,	
654645,	0,	0,	540,	1321,	0,	9,	
656653,	0,	0,	540,	1319,	0,	9,	
658662,	0,	0,	540,	1320,	0,	9,	
660670,	0,	0,	540,	1320,	0,	9,	
662677,	0,	0,	539,	1320,	0,	9,	
664685,	0,	0,	540,	1321,	0,	9,	
666694,	0,	0,	540,	1320,	0,	9,	
668702,	0,	0,	540,	1319,	0,	9,	
670710,	0,	0,	540,	1321,	0,	9,	
672718,	0,	0,	540,	1319,	0,	9,	
674727,	0,	0,	540,	1321,	0,	9,	
676735,	0,	0,	540,	1319,	0,	9,	
678743,	0,	0,	540,	1320,	0,	9,	
680751,	0,	0,	540,	1320,	0,	9,	
682760,	0,	0,	537,	1321,	0,	9,	
684768,	0,	0,	539,	1320,	0,	9,	
686774,	0,	0,	540,	1320,	0,	9,	
688783,	0,	0,	540,	1319,	0,	9,	
690790,	0,	0,	540,	1321,	0,	9,	
692799,	0,	0,	540,	1320,	0,	9,	
694807,	0,	0,	540,	1319,	0,	9,	
696816,	0,	0,	540,	1321,	0,	9,	
698824,	0,	0,	540,	1319,	0,	9,	
700832,	0,	0,	540,	1320,	0,	9,	
702840,	0,	0,	540,	1321,	0,	9,	
704849,	0,	0,	540,	1320,	0,	9,	
706857,	0,	0,	540,	1320,	0,	9,	
708866,	0,	0,	540,	1320,	0,	9,	
710874,	0,	0,	539,	1319,	0,	9,	
712883,	0,	0,	540,	1320,	0,	9,	
714892,	0,	0,	540,	1320,	0,	9,	
716900,	0,	0,	540,	1320,	0,	9,	
718907,	0,	0,	540,	1320,	0,	9,	
720915,	0,	0,	540,	1321,	0,	9,	
722923,	0,	0,	540,	1319,	0,	9,	
724932,	0,	0,	540,	1320,	0,	9,	
726940,	0,	0,	540,	1321,	0,	9,	
728948,	0,	0,	540,	1319,	0,	9,	
730956,	0,	0,	540,	1321,	0,	9,	
732965,	0,	0,	540,	1320,	0,	9,	
734973,	0,	0,	539,	1319,	0,	9,	
736982,	0,	0,	540,	1320,	0,	9,	
738990,	0,	0,	540,	1320,	0,	9,	
740998,	0,	0,	540,	1321,	0,	9,	
743007,	0,	0,	540,	1320,	0,	9,	
745015,	0,	0,	539,	1319,	0,	9,	
747023,	0,	0,	540,	1321,	0,	9,	
749030,	0,	0,	540,	1320,	0,	9,	
751037,	0,	0,	539,	1320,	0,	9,	
753045,	0,	0,	531,	1297,	0,	9,	
755053,	0,	0,	540,	1321,	0,	9,	
757060,	0,	0,	540,	1319,	0,	9,	
759068,	0,	0,	540,	1321,	0,	9,	
761075,	0,	0,	540,	1319,	0,	9,	
763083,	0,	0,	540,	1320,	0,	9,	
765091,	0,	0,	540,	1320,	0,	9,	
767099,	0,	0,	540,	1321,	0,	9,	
769107,	0,	0,	538,	1320,	0,	9,	
771115,	0,	0,	540,	1319,	0,	9,	
773124,	0,	0,	540,	1321,	0,	9,	
775131,	0,	0,	540,	1320,	0,	9,	
777138,	0,	0,	539,	1320,	0,	9,	
779145,	0,	0,	539,	1320,	0,	9,	
781152,	0,	0,	540,	1320,	0,	9,	
783160,	0,	0,	540,	1320,	0,	9,	
785167,	0,	0,	540,	1320,	0,	9,	
787176,	0,	0,	540,	1319,	0,	9,	
789183,	0,	0,	540,	1321,	0,	9,	
791191,	0,	0,	540,	1320,	0,	9,	
793199,	0,	0,	540,	1320,	0,	9,	
795207,	0,	0,	540,	1320,	0,	9,	
797215,	0,	0,	540,	1319,	0,	9,	
799223,	0,	0,	540,	1320,	0,	9,	
Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
85,	23,	4,	0,	26,	0,	0,	
2091,	1380,	240,	0,	1620,	0,	0,	
4099,	1380,	240,	0,	1620,	0,	0,	
6107,	1380,	240,	0,	1621,	0,	0,	
8114,	1379,	240,	0,	1619,	0,	0,	
10121,	1380,	240,	0,	1620,	0,	0,	
12129,	1379,	240,	0,	1621,	0,	0,	
14137,	1380,	240,	0,	1620,	0,	0,	
16145,	1380,	240,	0,	1619,	0,	0,	
18153,	1380,	240,	0,	1621,	0,	0,	
20161,	1380,	240,	0,	1620,	0,	0,	
22170,	1380,	240,	0,	1619,	0,	0,	
24178,	1379,	240,	0,	1620,	0,	0,	
26185,	1368,	238,	0,	1608,	0,	0,	
