Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
66338,	4.05797E7,	73320,	0,	73249,	0,	0,	
68344,	4.03687E7,	72933,	0,	72772,	0,	0,	
70350,	4.04888E7,	73192,	0,	73047,	0,	0,	
72379,	4.09844E7,	74072,	0,	73881,	0,	0,	
74391,	4.05545E7,	73298,	0,	73101,	0,	0,	
76406,	4.03695E7,	72955,	0,	72776,	0,	0,	
78429,	4.02893E7,	72800,	0,	72860,	0,	0,	
80458,	4.00213E7,	72354,	0,	72252,	0,	0,	
82500,	4.05169E7,	73234,	0,	73235,	0,	0,	
84527,	4.05168E7,	73208,	0,	73137,	0,	0,	
86556,	4.07608E7,	73647,	0,	73556,	0,	0,	
88574,	4.02927E7,	72787,	0,	72630,	0,	0,	
90582,	4.04664E7,	73095,	0,	72887,	0,	0,	
92602,	4.07429E7,	73619,	0,	73450,	0,	0,	
94620,	4.06145E7,	73405,	0,	73222,	0,	0,	
96630,	4.05669E7,	73317,	0,	73092,	0,	0,	
98649,	4.06176E7,	73412,	0,	73174,	0,	0,	
101191,	10.53732436721127,	49378,	27218,	67428,	9064,	98,	
103198,	0.4861354002992931,	0,	72992,	48748,	24347,	98,	
105205,	0.4861957908726037,	0,	73094,	48788,	24362,	98,	
107219,	0.4870428142230764,	0,	73203,	48881,	24414,	98,	
109226,	0.48666586990856864,	0,	73080,	48834,	24374,	98,	
111233,	0.48638429287875407,	0,	73041,	48766,	24314,	98,	
113240,	0.4863078614778326,	0,	73108,	48800,	24360,	98,	
115244,	0.4865072153741117,	0,	72780,	48651,	24297,	98,	
117250,	0.48642908166749954,	0,	73061,	48792,	24365,	98,	
119257,	0.4862334437799765,	0,	73076,	48796,	24373,	98,	
121272,	0.4863350072468401,	0,	73363,	48990,	24456,	98,	
123277,	0.48625128632379044,	0,	72989,	48705,	24316,	98,	
125286,	0.4862078670537922,	0,	73158,	48827,	24369,	98,	
127292,	0.48663409840402916,	0,	73022,	48800,	24348,	98,	
129297,	0.48634637188869173,	0,	72948,	48713,	24337,	98,	
131302,	0.48649345408434647,	0,	73002,	48790,	24341,	98,	
133313,	0.48612980663285354,	0,	73287,	48853,	24404,	98,	
135319,	0.4865138028815408,	0,	73038,	48800,	24355,	98,	
137325,	0.4861948877944934,	0,	73053,	48781,	24340,	98,	
139337,	0.48648678929786454,	0,	73188,	48892,	24369,	98,	
141362,	0.4852597138991311,	0,	73261,	48879,	24381,	98,	
143371,	0.4842636775137031,	0,	71205,	47851,	23825,	98,	
145415,	0.4823283264026157,	0,	70933,	48218,	23809,	98,	
147433,	0.484384739879104,	0,	71693,	48231,	24079,	98,	
149439,	0.485446889622576,	0,	72356,	48500,	24216,	98,	
151444,	0.4857860242548308,	0,	72816,	48657,	24287,	98,	
153449,	0.48537836592621103,	0,	72906,	48710,	24333,	98,	
155456,	0.4860206412868857,	0,	72822,	48685,	24320,	98,	
157464,	0.48582428699181723,	0,	72942,	48684,	24313,	98,	
159470,	0.48642130880128825,	0,	73056,	48769,	24372,	98,	
161476,	0.48588391254171687,	0,	73073,	48722,	24340,	98,	
163483,	0.4862584405413833,	0,	73027,	48777,	24346,	98,	
165487,	0.48674113632743865,	0,	72895,	48701,	24327,	98,	
167509,	0.4862627334965799,	0,	73341,	48958,	24502,	98,	
169516,	0.4860883579141068,	0,	72853,	48690,	24311,	98,	
171522,	0.48652049853754664,	0,	73005,	48765,	24362,	98,	
173536,	0.4854480974791252,	0,	73221,	48865,	24409,	98,	
175541,	0.4860398270569228,	0,	72743,	48610,	24253,	98,	
177549,	0.4855052834195966,	0,	72613,	48712,	24251,	98,	
179567,	0.48467455222509,	0,	72853,	48871,	24283,	98,	
181595,	0.48578182589087404,	0,	72689,	48748,	24363,	98,	
183602,	0.48557532435282136,	0,	72203,	48198,	24088,	98,	
185614,	0.485992506374348,	0,	72176,	48426,	24048,	98,	
187622,	0.48560107000026637,	0,	72471,	48605,	24129,	98,	
189627,	0.4856066496823654,	0,	72777,	48648,	24245,	98,	
191634,	0.48575717799929224,	0,	73160,	48773,	24346,	98,	
193651,	0.4863440988862379,	0,	73302,	48982,	24412,	98,	
195657,	0.48613732536167215,	0,	72930,	48744,	24323,	98,	
197663,	0.4857573014726112,	0,	72950,	48732,	24301,	98,	
199674,	0.48602620009754965,	0,	73173,	48873,	24390,	98,	
