Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
140512,	1.3162587789279656,	0,	68270,	46607,	22638,	48,	
142525,	1.3236076619648909,	0,	67863,	46536,	22616,	48,	
144532,	1.332280748281069,	0,	68099,	46750,	22802,	48,	
146535,	1.3194870313541378,	0,	71765,	48277,	23937,	48,	
148540,	1.3267564654821375,	0,	70603,	47926,	23630,	48,	
150545,	1.326893509420359,	0,	68741,	46668,	22972,	48,	
152549,	1.322796869794095,	0,	70803,	47805,	23610,	48,	
154558,	1.3230680917296866,	0,	71180,	48082,	23756,	48,	
156564,	1.3161843772287543,	0,	71803,	48044,	23835,	48,	
158574,	1.3161194067712862,	0,	71745,	48075,	23836,	48,	
160578,	1.3155197256171345,	0,	72436,	48383,	24080,	48,	
162591,	1.3156200082994272,	0,	72752,	48560,	24251,	48,	
164606,	1.3159491870066116,	0,	73075,	48743,	24362,	48,	
166670,	1.319663704394025,	0,	73546,	49451,	24497,	48,	
168683,	1.31613196549666,	0,	72495,	48546,	24142,	48,	
170729,	1.327184537788367,	0,	72103,	48856,	23806,	48,	
172792,	1.3384088688405653,	0,	69481,	47998,	22992,	48,	
174803,	1.3281156454280039,	0,	68232,	47213,	22654,	48,	
176854,	1.335941332398902,	0,	67863,	46926,	22165,	48,	
178959,	1.3256254319108618,	0,	72049,	48606,	23548,	48,	
180967,	1.3167111059918695,	0,	71712,	48096,	23818,	48,	
182972,	1.3151427668314462,	0,	72859,	48666,	24295,	48,	
184978,	1.3143526507194756,	0,	72794,	48631,	24306,	48,	
186982,	1.314057837792599,	0,	72528,	48483,	24226,	48,	
188991,	1.3146197021507118,	0,	72675,	48575,	24262,	48,	
190994,	1.3152367787667538,	0,	72206,	48296,	24079,	48,	
192997,	1.3156994028558266,	0,	71435,	47880,	23810,	48,	
195001,	1.3143942780326008,	0,	73042,	48690,	24342,	48,	
197011,	1.3164765932809792,	0,	72059,	48429,	24088,	48,	
199014,	1.3168809813418028,	0,	70629,	47621,	23661,	48,	
