Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
122018,	1.0079574579579442,	0,	73012,	48764,	24340,	60,	
124026,	1.0073276724184956,	0,	73146,	48805,	24388,	60,	
126037,	1.007720009396286,	0,	72667,	48525,	24200,	60,	
128041,	1.0067980606717812,	0,	72225,	48163,	24056,	60,	
130052,	1.0062742971984722,	0,	73296,	48883,	24398,	60,	
132060,	1.0067715933716939,	0,	73098,	48800,	24370,	60,	
134067,	1.0073227107785885,	0,	73059,	48779,	24348,	60,	
136074,	1.0072907451896937,	0,	73105,	48799,	24374,	60,	
138086,	1.007407775930052,	0,	73165,	48791,	24348,	60,	
140102,	1.006667469617326,	0,	70490,	47681,	23294,	60,	
142140,	1.0157209477846738,	0,	62591,	42996,	20557,	60,	
144167,	1.0073722781094823,	0,	71347,	47113,	24011,	60,	
146179,	1.0072364926959239,	0,	72133,	48180,	24171,	60,	
148188,	1.0074574138725043,	0,	72678,	48534,	24278,	60,	
150195,	1.007534590848268,	0,	72199,	48254,	24168,	60,	
152201,	1.0065455656904396,	0,	73025,	48763,	24335,	60,	
154207,	1.0079887897406286,	0,	72976,	48780,	24364,	60,	
156214,	1.0076989024418885,	0,	71957,	48092,	24028,	60,	
158229,	1.0087369630194085,	0,	71534,	47864,	23933,	60,	
160235,	1.0072922756626326,	0,	72404,	48389,	24164,	60,	
162247,	1.0082418837008347,	0,	72919,	48732,	24342,	60,	
164274,	1.0083007298293394,	0,	72643,	48554,	24247,	60,	
166289,	1.0065842021495817,	0,	73204,	48820,	24372,	60,	
168294,	1.0068945190365997,	0,	72823,	48582,	24275,	60,	
170308,	1.007237479025147,	0,	71985,	47812,	23945,	60,	
172323,	1.007343635531857,	0,	72987,	48661,	24295,	60,	
174356,	1.0127143359994484,	0,	71336,	48329,	23617,	60,	
176498,	0.9938305368833477,	0,	70192,	47820,	23013,	60,	
178539,	1.003407547978645,	0,	69842,	46857,	23000,	60,	
180901,	1.0042976261896386,	0,	73992,	49239,	24569,	60,	
182949,	1.006855896072024,	0,	71324,	47695,	23781,	60,	
184963,	1.0094099669170236,	0,	68437,	46052,	22942,	60,	
186976,	1.0082235460219922,	0,	72960,	48766,	24371,	60,	
189137,	1.0107699624326103,	0,	76601,	51584,	25732,	60,	
191158,	1.0071614909894862,	0,	70375,	46899,	23433,	60,	
193227,	1.006773921710042,	0,	71449,	47640,	23813,	60,	
195432,	1.0086877506745666,	0,	71709,	47876,	23931,	60,	
197441,	1.0065886235972654,	0,	71030,	47357,	23654,	60,	
199480,	1.0073224535725125,	0,	72925,	48519,	24304,	60,	
