Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
91800,	2.62215E7,	47487,	0,	47244,	0,	0,	
93823,	2.42429E7,	43855,	0,	43589,	0,	0,	
95845,	2.10054E7,	37892,	0,	37555,	0,	0,	
97865,	2.16205E7,	39142,	0,	37980,	0,	0,	
99888,	2.40703E7,	43676,	0,	42681,	0,	0,	
101890,	3.604431724771496,	2506,	36727,	26885,	12062,	10,	
103904,	3.2214352748400654,	0,	36751,	25152,	12429,	10,	
105925,	3.2276078042591725,	0,	39379,	26829,	13508,	10,	
107936,	3.218339223631103,	0,	42072,	28548,	14171,	10,	
109961,	3.2273166269586433,	0,	41717,	27719,	13909,	10,	
111982,	3.2328741496901228,	0,	39343,	26308,	13385,	10,	
114001,	3.2393478946821177,	0,	44337,	29573,	15112,	10,	
116018,	3.230831523761685,	0,	46406,	30899,	15618,	10,	
118029,	3.2248087867260122,	0,	47498,	31632,	15830,	10,	
120043,	3.216926758188831,	0,	38068,	25621,	12812,	10,	
122062,	3.236593731940691,	0,	41028,	27515,	13837,	10,	
124083,	3.226831779257808,	0,	45430,	30040,	15053,	10,	
126107,	3.2263166679665036,	0,	41159,	27360,	13658,	10,	
128150,	3.220592202139646,	0,	43783,	28917,	14714,	10,	
130171,	3.220496451849255,	0,	37683,	25362,	12814,	10,	
132193,	3.243367770147784,	0,	42713,	28730,	14506,	10,	
134253,	3.2298547869548955,	0,	48152,	32250,	16148,	10,	
136276,	3.2246264232936452,	0,	40841,	27830,	13848,	10,	
138295,	3.2289544459658113,	0,	42659,	29117,	14347,	10,	
140310,	3.2460970444268606,	0,	38761,	26220,	13187,	10,	
142325,	3.2496560530361216,	0,	42979,	28702,	14530,	10,	
144351,	3.239095018664824,	0,	43882,	29390,	14745,	10,	
146367,	3.2211761283357716,	0,	39118,	25560,	13358,	10,	
148382,	3.2274906440358704,	0,	42195,	27974,	14332,	10,	
150405,	3.2343988909475905,	0,	38541,	25660,	12873,	10,	
152428,	3.249046812690646,	0,	41474,	28145,	14101,	10,	
154446,	3.2409184252590864,	0,	44737,	30087,	15048,	10,	
156467,	3.228523846074978,	0,	46914,	31372,	15700,	10,	
158487,	3.224323759507585,	0,	47516,	31693,	15830,	10,	
160509,	3.221915517962383,	0,	47563,	31704,	15832,	10,	
162528,	3.224236645437272,	0,	47530,	31697,	15837,	10,	
164545,	3.2339808601881685,	0,	40875,	27635,	13673,	10,	
166557,	3.240799789150743,	0,	43671,	29391,	14699,	10,	
168582,	3.2311693889594113,	0,	44517,	29665,	14914,	10,	
170605,	3.2263937295111074,	0,	41251,	27582,	13859,	10,	
172622,	3.222662465321168,	0,	42580,	28696,	14357,	10,	
174642,	3.2262293100465373,	0,	46992,	31341,	15669,	10,	
176663,	3.2257077573253943,	0,	47393,	31602,	15811,	10,	
178685,	3.225712042423876,	0,	47494,	31700,	15834,	10,	
180705,	3.2208743336819503,	0,	47588,	31720,	15840,	10,	
182719,	3.2389288565610572,	0,	42975,	28646,	14263,	10,	
184739,	3.236741885433825,	0,	46012,	30799,	15333,	10,	
186749,	3.237800720945111,	0,	38591,	26106,	12847,	10,	
188770,	3.252111807970962,	0,	40708,	27718,	13736,	10,	
190790,	3.2328763029562717,	0,	45509,	30491,	15117,	10,	
192840,	3.2267911394388107,	0,	53300,	35608,	17828,	10,	
194856,	3.2306018763305415,	0,	43859,	29286,	14986,	10,	
196865,	3.239160497472648,	0,	41587,	27784,	14070,	10,	
198885,	3.229750508215407,	0,	38768,	26394,	13063,	10,	
200903,	3.206153085842011,	0,	38122,	25730,	12833,	10,	
202923,	3.224843544787061,	0,	47504,	31720,	15837,	10,	
204936,	3.221452536719005,	0,	47536,	31720,	15844,	10,	
206956,	3.224952459941353,	0,	47481,	31720,	15841,	10,	
208976,	3.2213051062963984,	0,	47527,	31720,	15840,	10,	
210997,	3.2212914904325123,	0,	47548,	31720,	15836,	10,	
213017,	3.231879093275551,	0,	47378,	31718,	15823,	10,	
215038,	3.2260381893511267,	0,	39533,	26605,	13306,	10,	
217058,	3.2202438291952498,	0,	40060,	26029,	13403,	10,	
219078,	3.2247231939831544,	0,	44281,	29303,	14773,	10,	
221087,	3.235049674867019,	0,	41523,	27488,	13745,	10,	
223110,	3.2244476045197374,	0,	40428,	26509,	13715,	10,	
225128,	3.2267858316061995,	0,	44597,	29565,	14999,	10,	
227147,	3.2298527464106357,	0,	46534,	30911,	15579,	10,	
229161,	3.226980819346819,	0,	45268,	30173,	15103,	10,	
231172,	3.223543085041992,	0,	38082,	25832,	12701,	10,	
233183,	3.226599506843963,	0,	45150,	30155,	14975,	10,	
235200,	3.2283509576593303,	0,	47059,	31352,	15677,	10,	
237224,	3.2275347344632186,	0,	46718,	31096,	15570,	10,	
239234,	3.229661367391514,	0,	38426,	25311,	12823,	10,	
241258,	3.2261540360919847,	0,	40742,	26758,	13375,	10,	
243276,	3.2220338979381484,	0,	46191,	30929,	15281,	10,	
245287,	3.227652202504337,	0,	45073,	30030,	15029,	10,	
247308,	3.2307419936790684,	0,	40725,	27549,	13768,	10,	
249327,	3.2379016865351287,	0,	41992,	28476,	14221,	10,	
251348,	3.2343026666883223,	0,	44946,	30094,	15121,	10,	
253364,	3.2257748640728927,	0,	44934,	29932,	15031,	10,	
255457,	3.2353829845322153,	0,	45310,	29808,	15001,	10,	
257478,	3.237180105733454,	0,	40935,	27139,	13763,	10,	
259496,	3.2432911829409536,	0,	39915,	26678,	13345,	10,	
261512,	3.233161489157033,	0,	46354,	31042,	15516,	10,	
263521,	3.228321151817507,	0,	46706,	31176,	15594,	10,	
265539,	3.2266325984780924,	0,	47129,	31521,	15722,	10,	
267554,	3.2230927820395,	0,	45017,	30059,	14987,	10,	
269573,	3.238047632039348,	0,	36690,	24914,	12188,	10,	
271592,	3.2435385566624357,	0,	40708,	27384,	13303,	10,	
273612,	3.209616096423761,	0,	38661,	25656,	12970,	10,	
275630,	3.2199041688898706,	0,	43537,	29099,	14712,	10,	
277650,	3.2342365341574855,	0,	44694,	29843,	15025,	10,	
279661,	3.2336080480429765,	0,	44292,	29495,	14762,	10,	
281680,	3.219782284526872,	0,	37628,	24572,	12674,	10,	
283699,	3.220472860558338,	0,	35841,	23509,	11863,	10,	
285739,	3.210205613487469,	0,	38995,	26608,	13186,	10,	
287754,	3.2212021017886383,	0,	37391,	25448,	12491,	10,	
289769,	3.2334429213471654,	0,	41072,	27147,	13600,	10,	
291786,	3.231927592948349,	0,	44199,	29370,	14724,	10,	
293800,	3.2290228206187437,	0,	36577,	24409,	12138,	10,	
295821,	3.238880767836827,	0,	38877,	26067,	13100,	10,	
297842,	3.229082772274085,	0,	42849,	28723,	14371,	10,	
299855,	3.229338206737561,	0,	44262,	29970,	14764,	10,	
301866,	3.206868966560864,	0,	39914,	26519,	13248,	10,	
303885,	3.238339285944908,	0,	41038,	27693,	14028,	10,	
305907,	3.233253940539585,	0,	44072,	29543,	14883,	10,	
307927,	3.2296136860584204,	0,	47092,	31438,	15710,	10,	
309946,	3.229201713099639,	0,	47229,	31506,	15769,	10,	
311957,	3.2248532714066336,	0,	47075,	31403,	15677,	10,	
314117,	3.2593535586017506,	0,	52684,	35506,	17594,	10,	
316147,	3.3108225442760606,	0,	45550,	30943,	14934,	10,	
318166,	3.2402180129272518,	0,	51041,	33988,	16982,	10,	
320187,	3.2414203818312477,	0,	38671,	25661,	12814,	10,	
322199,	3.2478527991142365,	0,	48916,	32695,	16366,	10,	
324208,	3.2296966783079144,	0,	46361,	31091,	15474,	10,	
326221,	3.2278835189690254,	0,	46980,	31380,	15661,	10,	
328240,	3.22685028200304,	0,	47097,	31567,	15756,	10,	
330267,	3.2355052865159504,	0,	46088,	31075,	15534,	10,	
332412,	3.2204771328187745,	0,	45161,	29191,	14652,	10,	
334426,	3.215966369098878,	0,	61139,	40122,	20629,	10,	
336468,	3.218361698936066,	0,	50865,	33667,	17123,	10,	
338505,	3.2341827994599517,	0,	46344,	31015,	15445,	10,	
340529,	3.2390514370938575,	0,	38661,	25713,	12934,	10,	
342549,	3.224835526070891,	0,	47012,	31375,	15641,	10,	
344560,	3.2272685821427665,	0,	40683,	26850,	13498,	10,	
346584,	3.2253217715323514,	0,	37271,	24525,	12149,	10,	
348597,	3.2379684175207664,	0,	41934,	27808,	13944,	10,	
350620,	3.24417918491331,	0,	42010,	27595,	14098,	10,	
352640,	3.253685995322813,	0,	42517,	28048,	14374,	10,	
354653,	3.2284051239160174,	0,	47096,	31336,	15699,	10,	
356666,	3.2289759099483955,	0,	47459,	31587,	15829,	10,	
358737,	3.2292013242439044,	0,	38141,	25168,	12868,	10,	
360762,	3.234510685181573,	0,	39836,	26319,	13687,	10,	
362923,	3.227941099142191,	0,	37084,	25053,	12735,	10,	
365032,	3.2139122411886887,	0,	27053,	18110,	8984,	10,	
367049,	3.228462306464232,	0,	40094,	26869,	13272,	10,	
369070,	3.226662766066949,	0,	42455,	28245,	14390,	10,	
371200,	3.214212303880893,	0,	46169,	30706,	15735,	10,	
373220,	3.220852686903132,	0,	45700,	30599,	15491,	10,	
375240,	3.234692035576023,	0,	39720,	26204,	13454,	10,	
377266,	3.2161952378779426,	0,	44048,	28823,	14608,	10,	
379284,	3.2254480203907607,	0,	42839,	28823,	14385,	10,	
381303,	3.239042971320624,	0,	42624,	29211,	14592,	10,	
383325,	3.237586506721284,	0,	41530,	28174,	14262,	10,	
385344,	3.242920765155919,	0,	40581,	27008,	13633,	10,	
387367,	3.2443075447717615,	0,	44714,	29706,	14806,	10,	
389383,	3.2465452232062755,	0,	39737,	26685,	13340,	10,	
391408,	3.2261472777933538,	0,	40982,	27797,	13668,	10,	
393419,	3.232111750668991,	0,	44668,	30121,	15055,	10,	
395442,	3.2338202975334016,	0,	45043,	30173,	15098,	10,	
397464,	3.218555265820292,	0,	43975,	29200,	14608,	10,	
399480,	3.23193121040719,	0,	43267,	29035,	14346,	10,	
401503,	3.1806633526663695,	0,	36554,	23832,	11899,	10,	
403525,	3.218117436992254,	0,	43426,	28378,	14282,	10,	
405552,	3.2329253391233923,	0,	42155,	28192,	14148,	10,	
407564,	3.2368203381611518,	0,	43801,	29260,	14515,	10,	
409587,	3.2301052657317864,	0,	46622,	31002,	15570,	10,	
411609,	3.2354462210720514,	0,	42328,	28275,	14054,	10,	
413637,	3.248429988275913,	0,	43014,	28807,	14320,	10,	
415654,	3.240460944336338,	0,	43666,	28896,	14522,	10,	
417682,	3.2346058498134593,	0,	45344,	29963,	15031,	10,	
419707,	3.2197319980492725,	0,	41687,	27252,	13794,	10,	
421721,	3.2307338424812633,	0,	42213,	27068,	14013,	10,	
423755,	3.222226657432093,	0,	42839,	29685,	14442,	10,	
425784,	3.2282882039814,	0,	40970,	28420,	13819,	10,	
427816,	3.235312444474315,	0,	36751,	24342,	12532,	10,	
429840,	3.2268936696786943,	0,	46612,	31405,	15378,	10,	
431860,	3.229914940533216,	0,	46230,	31005,	15537,	10,	
433879,	3.2232833690491116,	0,	47612,	31714,	15829,	10,	
435900,	3.2260527999384006,	0,	47533,	31714,	15832,	10,	
437936,	3.2276555632860027,	0,	40403,	27106,	13363,	10,	
440018,	3.269264631307163,	0,	55826,	36888,	18607,	10,	
442051,	3.2369976022011038,	0,	48532,	31889,	16260,	10,	
444074,	3.2254812433500195,	0,	49596,	33060,	16572,	10,	
446087,	3.236631042494792,	0,	39927,	26465,	13004,	10,	
448108,	3.2440433224596457,	0,	43570,	28911,	14453,	10,	
450134,	3.247089523219615,	0,	49144,	32590,	16294,	10,	
452140,	3.2716616241144347,	0,	45159,	30582,	15029,	10,	
454163,	3.2261864171334134,	0,	63673,	42059,	21178,	10,	
456200,	3.23173623713755,	0,	51593,	34707,	17245,	10,	
458215,	3.2181665871164005,	0,	46281,	30250,	15296,	10,	
460244,	3.237032970724192,	0,	42572,	28164,	14047,	10,	
462266,	3.234723689324159,	0,	37593,	25481,	12520,	10,	
464288,	3.2347410954602713,	0,	40159,	26557,	13512,	10,	
466303,	3.248878512387989,	0,	40824,	27127,	13476,	10,	
468315,	3.2407870392048945,	0,	42498,	27882,	14144,	10,	
470335,	3.2384676182476566,	0,	42752,	28873,	14466,	10,	
472353,	3.2417659710774123,	0,	42723,	28901,	14478,	10,	
474372,	3.241092942983334,	0,	45389,	30384,	15198,	10,	
476391,	3.232980126524206,	0,	46712,	31253,	15572,	10,	
478411,	3.2287315829875856,	0,	47431,	31689,	15809,	10,	
480433,	3.245429340931937,	0,	39881,	26423,	13207,	10,	
482451,	3.2413841726076336,	0,	42977,	28300,	14127,	10,	
484470,	3.231438932670372,	0,	46241,	30513,	15340,	10,	
486483,	3.2293211827238735,	0,	41723,	27766,	13761,	10,	
488507,	3.234596107045543,	0,	44374,	29232,	14672,	10,	
490527,	3.232865582251663,	0,	44751,	29848,	14876,	10,	
492547,	3.2271829259834024,	0,	47433,	31631,	15815,	10,	
494566,	3.231056534555087,	0,	47010,	31387,	15736,	10,	
496594,	3.2466876909401785,	0,	46654,	30980,	15736,	10,	
498618,	3.2368715574136764,	0,	46257,	30810,	15378,	10,	
500638,	3.216465384838011,	0,	37835,	24868,	12584,	10,	
502648,	3.2257167949557206,	0,	47493,	31720,	15843,	10,	
504670,	3.2315060662755406,	0,	46517,	31204,	15597,	10,	
506677,	3.229393658125379,	0,	46941,	31371,	15662,	10,	
508700,	3.2426309317922835,	0,	44413,	29564,	14760,	10,	
510719,	3.230951789725761,	0,	46594,	31018,	15470,	10,	
512739,	3.2301910221669394,	0,	47417,	31650,	15824,	10,	
514756,	3.2380354917843457,	0,	40393,	27226,	13552,	10,	
516776,	3.238527062171328,	0,	40947,	28215,	13841,	10,	
518797,	3.2314059871385292,	0,	40902,	27644,	13808,	10,	
520811,	3.2328895316486386,	0,	42359,	28389,	14289,	10,	
522831,	3.233621914264524,	0,	45398,	30331,	15276,	10,	
524853,	3.231965665741804,	0,	46843,	31339,	15665,	10,	
526862,	3.2318064395235773,	0,	47656,	31853,	15921,	10,	
528886,	3.228532855889387,	0,	45280,	30455,	15023,	10,	
530906,	3.234498317447927,	0,	40917,	27583,	13699,	10,	
532927,	3.2295791448903284,	0,	41136,	27231,	13936,	10,	
534950,	3.2338491791437556,	0,	42198,	28145,	14302,	10,	
536967,	3.2328410455349843,	0,	41234,	26980,	13981,	10,	
538978,	3.2240259088202845,	0,	46307,	30862,	15518,	10,	
540995,	3.2267795319008195,	0,	39880,	26791,	13338,	10,	
543014,	3.2272341727513845,	0,	39743,	25981,	13340,	10,	
545036,	3.2334299677490277,	0,	44163,	28976,	14783,	10,	
547054,	3.228499206142131,	0,	46337,	30790,	15484,	10,	
549075,	3.2261638793234977,	0,	39259,	26780,	13166,	10,	
551089,	3.22563740103063,	0,	44270,	29673,	14919,	10,	
553100,	3.225036201911044,	0,	46068,	30752,	15385,	10,	
555120,	3.225028894492797,	0,	47336,	31555,	15778,	10,	
557138,	3.2258105800628183,	0,	39068,	26111,	13029,	10,	
559170,	3.2243244771319572,	0,	36612,	24517,	12310,	10,	
561180,	3.242041507996859,	0,	40464,	27276,	13730,	10,	
563201,	3.2358269379163156,	0,	44541,	30096,	14974,	10,	
565220,	3.2339687038515406,	0,	45959,	30869,	15496,	10,	
567238,	3.227166883759549,	0,	47115,	31460,	15721,	10,	
569259,	3.2231497299996357,	0,	47524,	31720,	15828,	10,	
571280,	3.2231446852018832,	0,	47543,	31720,	15838,	10,	
573302,	3.225086381801032,	0,	48248,	32203,	16080,	10,	
575319,	3.2264391440778932,	0,	41808,	28389,	13933,	10,	
577338,	3.2342084588300586,	0,	41100,	28170,	14157,	10,	
579360,	3.2395138707025484,	0,	40056,	26996,	13634,	10,	
581388,	3.2434246550307,	0,	42132,	28116,	14155,	10,	
583402,	3.236935394256478,	0,	40838,	27276,	13732,	10,	
585420,	3.229397922770349,	0,	40580,	27648,	13487,	10,	
587436,	3.2330484363375436,	0,	45042,	30389,	14982,	10,	
589454,	3.22858202739954,	0,	42781,	28984,	14344,	10,	
591473,	3.2124814405220605,	0,	40121,	26737,	13377,	10,	
593492,	3.231477444640872,	0,	44704,	29743,	14928,	10,	
595519,	3.2300273198568425,	0,	44938,	29779,	15079,	10,	
597541,	3.239812120052709,	0,	40198,	26514,	13668,	10,	
599558,	3.2325270882559667,	0,	45229,	30187,	15198,	10,	
601578,	3.2072070870356133,	0,	41982,	27872,	13936,	10,	
603597,	3.2232410406075505,	0,	47518,	31720,	15829,	10,	
605615,	3.2254442916389063,	0,	47475,	31720,	15827,	10,	
607630,	3.2240494814316305,	0,	45588,	30412,	15208,	10,	
609649,	3.2199841507157996,	0,	42412,	28473,	14110,	10,	
611659,	3.2307618296519665,	0,	45939,	30747,	15383,	10,	
613679,	3.227761155422155,	0,	47396,	31614,	15799,	10,	
615699,	3.2331256106750343,	0,	44285,	29640,	14852,	10,	
617722,	3.228717562550248,	0,	43770,	29210,	14474,	10,	
619742,	3.2313549028718627,	0,	45389,	30416,	15060,	10,	
621765,	3.2340266818138823,	0,	40914,	27680,	13620,	10,	
623790,	3.2341413751095303,	0,	41872,	28228,	13911,	10,	
625816,	3.2360228582951795,	0,	44432,	29908,	14747,	10,	
627840,	3.2276372560681414,	0,	40437,	26637,	13551,	10,	
629860,	3.2312743197905096,	0,	43645,	28659,	14620,	10,	
631881,	3.2269297538970956,	0,	47010,	31282,	15676,	10,	
633900,	3.22375802998084,	0,	47511,	31720,	15837,	10,	
635909,	3.223349678158917,	0,	47177,	31476,	15728,	10,	
637926,	3.225153405379002,	0,	47865,	31964,	15951,	10,	
639946,	3.2304041738382736,	0,	47078,	31476,	15708,	10,	
641962,	3.229416722235584,	0,	45694,	30465,	15117,	10,	
643979,	3.235412884538695,	0,	43808,	28820,	14457,	10,	
645999,	3.2283603866068318,	0,	46860,	31126,	15587,	10,	
648017,	3.223157089368178,	0,	47863,	31888,	15932,	10,	
650044,	3.233864495929645,	0,	44872,	29705,	14835,	10,	
652062,	3.230883926164751,	0,	39288,	26367,	13041,	10,	
654095,	3.2402605303427894,	0,	41176,	27547,	13771,	10,	
656139,	3.230412558626546,	0,	42146,	28206,	14043,	10,	
658150,	3.228926285698781,	0,	44595,	30015,	14921,	10,	
660204,	3.226067445600114,	0,	48450,	32328,	16168,	10,	
662217,	3.228305309402914,	0,	39631,	26804,	13187,	10,	
664237,	3.223703812794588,	0,	44000,	29659,	14540,	10,	
666250,	3.2309721844657373,	0,	46460,	31124,	15431,	10,	
668269,	3.2387737283466094,	0,	44519,	29434,	14757,	10,	
670287,	3.2339822504520046,	0,	44640,	29929,	14839,	10,	
672299,	3.217000020367593,	0,	40751,	26639,	13523,	10,	
674318,	3.227618635607778,	0,	43665,	28849,	14633,	10,	
676338,	3.2293531490416156,	0,	46413,	30936,	15515,	10,	
678359,	3.2258426767212325,	0,	40072,	26721,	13330,	10,	
680372,	3.217044945697005,	0,	40890,	27983,	13706,	10,	
682393,	3.227785119764542,	0,	42518,	28574,	14077,	10,	
684405,	3.232901044000513,	0,	42022,	28201,	13986,	10,	
686431,	3.2360851296900166,	0,	42942,	28525,	14406,	10,	
688448,	3.238326566756948,	0,	42471,	28216,	14167,	10,	
690469,	3.2335950506027475,	0,	46619,	30990,	15642,	10,	
692491,	3.226773220496519,	0,	47748,	31850,	15917,	10,	
694502,	3.2278043682534445,	0,	47049,	31396,	15689,	10,	
696513,	3.2271510484744477,	0,	47334,	31610,	15780,	10,	
698526,	3.2277872273296824,	0,	47733,	31868,	15916,	10,	
