Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
99114,	4.04375E7,	73199,	0,	73027,	0,	0,	
101120,	8.50715686028747,	32529,	29121,	51827,	9695,	19,	
103125,	2.332835235462559,	0,	72991,	48800,	24338,	19,	
105129,	2.3368921061264047,	0,	72584,	48605,	24247,	19,	
107132,	2.3349067641696957,	0,	72862,	48751,	24329,	19,	
109136,	2.334147997452303,	0,	72803,	48750,	24334,	19,	
111140,	2.3337528430398415,	0,	72251,	48312,	24113,	19,	
113145,	2.3318998431434714,	0,	72799,	48629,	24272,	19,	
115148,	2.333213728637177,	0,	72656,	48577,	24224,	19,	
117151,	2.340075826919235,	0,	72225,	48444,	24152,	19,	
119154,	2.335517418400411,	0,	70652,	47236,	23568,	19,	
121160,	2.333040860431813,	0,	73021,	48800,	24359,	19,	
123166,	2.335631800645516,	0,	72937,	48800,	24358,	19,	
125170,	2.3337138543465774,	0,	72646,	48601,	24245,	19,	
127174,	2.335386579107719,	0,	72719,	48626,	24274,	19,	
129179,	2.3331638550042717,	0,	72910,	48730,	24335,	19,	
131184,	2.3365538455710557,	0,	72859,	48796,	24357,	19,	
133188,	2.3363025741287125,	0,	72738,	48707,	24312,	19,	
135191,	2.3343561824698993,	0,	72650,	48575,	24244,	19,	
137199,	2.3357728064787744,	0,	72957,	48800,	24337,	19,	
139203,	2.3315982132570463,	0,	72823,	48636,	24246,	19,	
141210,	2.3341684012368664,	0,	73020,	48795,	24353,	19,	
143218,	2.3322418391669855,	0,	73010,	48741,	24332,	19,	
145228,	2.332119316662882,	0,	73055,	48724,	24342,	19,	
147234,	2.332972208950852,	0,	72985,	48740,	24349,	19,	
149241,	2.3310790972817355,	0,	73078,	48811,	24359,	19,	
151247,	2.3320004474137557,	0,	73042,	48792,	24343,	19,	
153251,	2.3313799951339615,	0,	72708,	48609,	24256,	19,	
155256,	2.332527268736651,	0,	72397,	48480,	24218,	19,	
157260,	2.333525167651436,	0,	72858,	48708,	24299,	19,	
159265,	2.33524496257359,	0,	72875,	48759,	24344,	19,	
161270,	2.334233185618283,	0,	72949,	48789,	24349,	19,	
163275,	2.3342032270018516,	0,	72779,	48700,	24271,	19,	
165279,	2.335214079826711,	0,	72831,	48766,	24328,	19,	
167284,	2.338751760003337,	0,	72649,	48724,	24267,	19,	
169290,	2.3331136159291326,	0,	72927,	48785,	24324,	19,	
171295,	2.3357598857409907,	0,	72796,	48708,	24322,	19,	
173306,	2.3350536262865402,	0,	73036,	48884,	24393,	19,	
175311,	2.3332234005777432,	0,	72984,	48788,	24326,	19,	
177318,	2.333780630896473,	0,	72979,	48787,	24334,	19,	
179324,	2.3333193119972444,	0,	72984,	48774,	24359,	19,	
181329,	2.3323034863479957,	0,	72849,	48632,	24296,	19,	
183346,	2.3336193839497925,	0,	73332,	48987,	24474,	19,	
185351,	2.333063133568019,	0,	72872,	48690,	24306,	19,	
187355,	2.333744908456915,	0,	72834,	48675,	24310,	19,	
189360,	2.3332461087522667,	0,	72877,	48681,	24310,	19,	
191365,	2.3338354205371985,	0,	72982,	48788,	24343,	19,	
193371,	2.332304418527818,	0,	72915,	48762,	24334,	19,	
195376,	2.335123748299889,	0,	72782,	48688,	24285,	19,	
197381,	2.3367716570368606,	0,	72800,	48762,	24325,	19,	
199385,	2.3347303579407677,	0,	72757,	48690,	24293,	19,	
