Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
127696,	1.348310853203179,	0,	72441,	0,	72085,	49,	
129701,	1.3490496424359681,	0,	72408,	0,	72171,	49,	
131707,	1.3474131917871197,	0,	72585,	0,	72288,	49,	
133722,	1.345308047679232,	0,	71455,	0,	71128,	49,	
135739,	1.349305492476869,	0,	70789,	0,	70572,	49,	
137744,	1.346183953601134,	0,	72393,	0,	72208,	49,	
139752,	1.3472367347090233,	0,	72763,	0,	72609,	49,	
141757,	1.3477089320655973,	0,	72483,	0,	72089,	49,	
143764,	1.3462308188970817,	0,	72778,	0,	72449,	49,	
145770,	1.3441401991267694,	0,	71003,	0,	70650,	49,	
147779,	1.3435855522516416,	0,	71723,	0,	71451,	49,	
149786,	1.3461911128719266,	0,	70851,	0,	70465,	49,	
151885,	1.34606064912396,	0,	67413,	0,	67217,	49,	
153891,	1.3460263265467542,	0,	72191,	0,	72007,	49,	
155897,	1.3451674949561894,	0,	72698,	0,	72331,	49,	
157904,	1.3465795826434535,	0,	72422,	0,	72096,	49,	
159910,	1.3444480746483454,	0,	72815,	0,	72382,	49,	
161916,	1.3452352967895356,	0,	72872,	0,	72596,	49,	
163923,	1.3443841370637328,	0,	72814,	0,	72591,	49,	
165928,	1.3438480039898568,	0,	72564,	0,	72479,	49,	
167945,	1.341869495103095,	0,	72943,	0,	72682,	49,	
169963,	1.3460257848829773,	0,	73122,	0,	72988,	49,	
171973,	1.34563541712308,	0,	72805,	0,	72580,	49,	
173979,	1.3459150520771075,	0,	72697,	0,	72478,	49,	
175987,	1.346053695002036,	0,	72717,	0,	72416,	49,	
177994,	1.3464913443767819,	0,	72781,	0,	72659,	49,	
180005,	1.3456817053509598,	0,	72937,	0,	72762,	49,	
182012,	1.3457042542730082,	0,	72831,	0,	72736,	49,	
184020,	1.344307537442208,	0,	72897,	0,	72614,	49,	
186025,	1.3472300631236327,	0,	72678,	0,	72459,	49,	
188045,	1.3458014776082095,	0,	71969,	0,	71660,	49,	
190053,	1.3467211712380704,	0,	72652,	0,	72319,	49,	
192059,	1.3465540760862467,	0,	72713,	0,	72320,	49,	
194065,	1.3467816626846139,	0,	72697,	0,	72348,	49,	
196072,	1.3431475528212913,	0,	72954,	0,	72734,	49,	
198092,	1.347453506986844,	0,	73204,	0,	73089,	49,	
