Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
400861,	0.0,	0,	0,	0,	0,	0,	
402884,	0.0,	0,	0,	0,	0,	0,	
404904,	0.6071790990421215,	0,	7716,	0,	7631,	89,	
406924,	0.6287590868484716,	0,	47317,	0,	46920,	89,	
408943,	0.6287933304986352,	0,	47483,	0,	47153,	89,	
410963,	0.629846585454767,	0,	47429,	0,	47201,	89,	
412985,	0.6289047187022689,	0,	47473,	0,	47132,	89,	
415006,	0.6285063598757634,	0,	47519,	0,	47108,	89,	
417024,	0.6294670708918444,	0,	47429,	0,	47132,	89,	
419046,	0.6289414157048098,	0,	47475,	0,	47166,	89,	
421067,	0.6295123503896022,	0,	47424,	0,	47311,	89,	
423086,	0.6294624595442656,	0,	47450,	0,	47136,	89,	
425107,	0.6282316970165779,	0,	47535,	0,	47262,	89,	
427128,	0.6298083706326196,	0,	47416,	0,	47202,	89,	
429148,	0.6285899459719645,	0,	47492,	0,	47320,	89,	
431169,	0.6285658823576473,	0,	47497,	0,	47221,	89,	
433188,	0.6288330604816638,	0,	47480,	0,	47090,	89,	
435527,	0.6291325503162731,	0,	54777,	0,	54424,	89,	
437540,	0.6289244606278379,	0,	47489,	0,	47218,	89,	
439560,	0.6283614687173374,	0,	47522,	0,	47236,	89,	
441582,	0.6292190322323054,	0,	47462,	0,	47201,	89,	
443602,	0.6291262446804767,	0,	47469,	0,	47266,	89,	
445621,	0.6283596160132146,	0,	47511,	0,	47153,	89,	
447641,	0.6288463049250606,	0,	47479,	0,	47238,	89,	
449663,	0.6292929456910152,	0,	47431,	0,	47101,	89,	
451683,	0.6332118176268949,	0,	46411,	0,	46545,	89,	
453705,	0.6447000472551393,	0,	43445,	0,	44012,	89,	
455725,	0.6389750360075366,	0,	40554,	0,	41625,	89,	
457743,	0.6351297413896516,	0,	41264,	0,	42757,	89,	
459766,	0.6355262898684396,	0,	42132,	0,	43999,	89,	
461786,	0.6364251165493673,	0,	42778,	0,	44424,	89,	
463806,	0.6392203377541994,	0,	43309,	0,	44888,	89,	
465827,	0.6400722506763938,	0,	39219,	0,	40311,	89,	
467847,	0.6451135839646283,	0,	40706,	0,	42259,	89,	
469866,	0.6629109720976687,	0,	37456,	0,	40327,	89,	
471886,	0.6455048387799965,	0,	42892,	0,	44340,	89,	
473907,	0.6442831403398493,	0,	43574,	0,	44969,	89,	
475928,	0.6480763236007638,	0,	42890,	0,	44794,	89,	
477947,	0.6423944567326775,	0,	44166,	0,	45754,	89,	
479968,	0.6443039961155532,	0,	44032,	0,	45763,	89,	
481989,	0.6429943126353914,	0,	44736,	0,	46013,	89,	
484009,	0.6439768091525282,	0,	44778,	0,	45966,	89,	
486030,	0.6445083328847343,	0,	44769,	0,	46159,	89,	
488051,	0.6396784615752756,	0,	45551,	0,	46256,	89,	
490071,	0.6380401560158743,	0,	45762,	0,	46472,	89,	
492091,	0.6408364026777319,	0,	45425,	0,	46400,	89,	
494109,	0.6397676074128817,	0,	45640,	0,	46454,	89,	
496130,	0.6432229291121032,	0,	45286,	0,	46412,	89,	
498152,	0.6390219125290001,	0,	45892,	0,	46623,	89,	
500171,	0.6377878003363598,	0,	46147,	0,	46620,	89,	
502192,	0.635351036383117,	0,	46601,	0,	46736,	89,	
504211,	0.6372579374591801,	0,	46347,	0,	46666,	89,	
506231,	0.6297521075904886,	0,	47425,	0,	47168,	89,	
508253,	0.6282754250014891,	0,	47511,	0,	47240,	89,	
510272,	0.6282619735320316,	0,	47477,	0,	47227,	89,	
512294,	0.6291107205757366,	0,	47405,	0,	47193,	89,	
514314,	0.6273345657019256,	0,	47383,	0,	47111,	89,	
516337,	0.6227852166130288,	0,	46960,	0,	46474,	89,	
