Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
116224,	2.0022497222053723,	0,	65777,	0,	65674,	29,	
118228,	2.000346306542522,	0,	69245,	0,	69042,	29,	
120255,	2.0026421558552006,	0,	70011,	0,	69849,	29,	
122262,	2.0013086556919557,	0,	71050,	0,	70900,	29,	
124285,	2.003143931508951,	0,	71242,	0,	71127,	29,	
126289,	2.003271499872707,	0,	68464,	0,	68341,	29,	
128300,	2.0039160660809014,	0,	72772,	0,	72728,	29,	
130310,	2.002802416020096,	0,	68862,	0,	68703,	29,	
132321,	2.002658869907377,	0,	69947,	0,	69769,	29,	
134328,	2.0007848139207316,	0,	71329,	0,	71159,	29,	
136334,	2.0020086957382732,	0,	69687,	0,	69500,	29,	
138387,	2.0039806118029095,	0,	71592,	0,	71094,	29,	
140602,	1.9998215852031374,	0,	72976,	0,	73337,	29,	
142637,	2.0185084184257494,	0,	58840,	0,	58149,	29,	
144681,	2.0488207588620195,	0,	64296,	0,	64767,	29,	
146692,	2.0432203116741023,	0,	65479,	0,	66107,	29,	
148802,	2.0292517495309745,	0,	71995,	0,	72527,	29,	
150830,	2.053959890303466,	0,	65089,	0,	65886,	29,	
152857,	2.021051246415005,	0,	67786,	0,	67852,	29,	
154882,	2.0124070517131325,	0,	69072,	0,	69006,	29,	
156906,	2.009357687832065,	0,	69032,	0,	68987,	29,	
158922,	2.0059741147450034,	0,	72476,	0,	72465,	29,	
160960,	2.008518850547017,	0,	71134,	0,	71045,	29,	
162976,	2.0099459178573724,	0,	68971,	0,	68899,	29,	
164985,	2.0055820643482942,	0,	67355,	0,	66998,	29,	
167000,	2.002478260526411,	0,	72220,	0,	71874,	29,	
169018,	2.003499187138189,	0,	72011,	0,	71733,	29,	
171035,	2.0040464954862416,	0,	71662,	0,	71580,	29,	
173067,	2.0062964760045587,	0,	71802,	0,	71841,	29,	
175124,	2.0080262981383505,	0,	71637,	0,	71319,	29,	
177263,	2.009740251253302,	0,	72686,	0,	71505,	29,	
179295,	2.0085179645587456,	0,	71024,	0,	70504,	29,	
181325,	2.0076511814955635,	0,	71751,	0,	71462,	29,	
183342,	2.007027124802934,	0,	71151,	0,	70749,	29,	
185372,	2.0061282962105262,	0,	71958,	0,	71766,	29,	
187400,	2.0060988888289755,	0,	72142,	0,	72108,	29,	
189437,	2.007902676517357,	0,	72378,	0,	72299,	29,	
191451,	2.0042975361562325,	0,	71897,	0,	71708,	29,	
193460,	2.0035051599087805,	0,	71603,	0,	71439,	29,	
195466,	2.001603683355639,	0,	72321,	0,	72069,	29,	
197490,	2.0013844192051264,	0,	72218,	0,	71869,	29,	
199509,	2.003627978614342,	0,	72211,	0,	71876,	29,	
