Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
167094,	2.4713787701599252,	0,	71923,	0,	71871,	19,	
169114,	2.4726023968994517,	0,	72124,	0,	72076,	19,	
171150,	2.47086494513936,	0,	71976,	0,	72072,	19,	
173229,	2.4703576178734625,	0,	72802,	0,	72221,	19,	
175292,	2.4645800857847666,	0,	71741,	0,	71588,	19,	
177343,	2.4702760790928155,	0,	71124,	0,	70493,	19,	
179368,	2.476105482104648,	0,	72005,	0,	71617,	19,	
181411,	2.4724768492567253,	0,	72340,	0,	72043,	19,	
183450,	2.473526698862927,	0,	71998,	0,	71893,	19,	
185466,	2.471628679613613,	0,	71552,	0,	71398,	19,	
187510,	2.4697314503514045,	0,	72667,	0,	72543,	19,	
189526,	2.4704556221173406,	0,	72045,	0,	71720,	19,	
191549,	2.473383265861253,	0,	72136,	0,	71887,	19,	
193567,	2.4717004000529443,	0,	71698,	0,	71440,	19,	
195574,	2.4693601506428244,	0,	71868,	0,	71611,	19,	
197590,	2.467655542450881,	0,	71976,	0,	71698,	19,	
199604,	2.470297857807728,	0,	71798,	0,	71656,	19,	
