Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
104148,	1.4870487039232538,	0,	72851,	48580,	24239,	38,	
106161,	1.4863364891647315,	0,	72713,	48468,	24217,	38,	
108340,	1.4875688533964955,	0,	78393,	52323,	26121,	38,	
110358,	1.4860806384472172,	0,	72957,	48608,	24286,	38,	
112386,	1.4864984350819572,	0,	73400,	48913,	24430,	38,	
114405,	1.4863091330875995,	0,	73079,	48717,	24323,	38,	
116416,	1.48605584654005,	0,	72648,	48424,	24186,	38,	
118428,	1.486151770730351,	0,	72393,	48292,	24130,	38,	
120442,	1.486542636760592,	0,	72898,	48580,	24260,	38,	
122460,	1.4867121460325599,	0,	73113,	48753,	24331,	38,	
124474,	1.4865856303031726,	0,	72908,	48626,	24275,	38,	
126490,	1.4868507460250024,	0,	72895,	48666,	24294,	38,	
128524,	1.4863363363570072,	0,	72639,	48395,	24193,	38,	
130551,	1.4858328566577979,	0,	73128,	48749,	24354,	38,	
132559,	1.4861508868327407,	0,	72605,	48400,	24172,	38,	
134570,	1.4860448265594122,	0,	72304,	48225,	24075,	38,	
136617,	1.4869097077590174,	0,	72574,	48553,	24099,	38,	
138743,	1.4854872476889138,	0,	73937,	49633,	24693,	38,	
140819,	1.4945775417372027,	0,	69344,	46665,	23436,	38,	
142831,	1.4982935948100644,	0,	69160,	46595,	23429,	38,	
144875,	1.491948519869673,	0,	72473,	48812,	24480,	38,	
146952,	1.5000134068308961,	0,	73470,	49525,	24894,	38,	
148990,	1.497386159756039,	0,	72887,	49074,	24624,	38,	
151017,	1.4929250389767807,	0,	72370,	48584,	24309,	38,	
153025,	1.4880969991059834,	0,	72672,	48464,	24227,	38,	
155053,	1.4864062390601558,	0,	73270,	48906,	24424,	38,	
157088,	1.4867230618238818,	0,	73738,	49226,	24557,	38,	
159119,	1.487012253398532,	0,	73378,	48971,	24448,	38,	
161162,	1.4862550699730959,	0,	73992,	49311,	24642,	38,	
163174,	1.4853289980901916,	0,	72934,	48626,	24303,	38,	
165226,	1.4878106034110037,	0,	74082,	49509,	24693,	38,	
167238,	1.4872816319878832,	0,	72652,	48516,	24148,	38,	
169274,	1.4891417823571862,	0,	73402,	49117,	24465,	38,	
171305,	1.4860965889933626,	0,	72753,	48649,	24162,	38,	
173322,	1.486178381892782,	0,	71628,	48342,	23896,	38,	
175371,	1.4955970145004147,	0,	72203,	48771,	24141,	38,	
177405,	1.4944060779349824,	0,	71777,	47621,	24014,	38,	
179442,	1.4913982822679965,	0,	72371,	48278,	24277,	38,	
181491,	1.4930646102048788,	0,	72745,	48859,	24322,	38,	
183507,	1.491791755817179,	0,	72429,	48345,	24089,	38,	
185527,	1.4902384664762338,	0,	72736,	48659,	24241,	38,	
187630,	1.4878215331701328,	0,	75257,	50359,	25132,	38,	
189640,	1.4872590383321014,	0,	72013,	48216,	23896,	38,	
191677,	1.4874844767146294,	0,	73430,	49050,	24518,	38,	
193704,	1.486846033823529,	0,	73249,	48772,	24431,	38,	
195736,	1.486945784745483,	0,	73464,	49042,	24456,	38,	
197750,	1.4866633560866038,	0,	72958,	48649,	24285,	38,	
199778,	1.4871055803956708,	0,	73405,	49056,	24509,	38,	
